# {"t_start": 1559905309.588259, "env_id": "PickbotPickContinuousDoorHandle-v0"} 
r,l,t
-3.993581,1,1635.31059
-4.765261,2,1636.065946
-3.987926,1,1636.536813
-7.001931,4,1638.484159
-3.751032,1,1639.105715
-5.998897,3,1640.456615
-8.991305,6,1643.397619
-4.820347,2,1644.123534
-4.969734,2,1644.943665
-3.874189,1,1645.425221
-4.963508,2,1646.233406
-4.888405,2,1646.939897
-4.981303,2,1647.865997
-5.989478,3,1648.974816
-3.978318,1,1649.364536
-3.999428,1,1649.839939
-3.988951,1,1650.228893
-7.62302,5,1653.959983
-5.856131,3,1655.987464
-3.988742,1,1656.345677
-3.988389,1,1656.691176
-8.829439,6,1660.103954
-4.000565,1,1660.502236
-3.978412,1,1660.846793
-7.949944,5,1663.113378
-8.916801,6,1665.627497
-13.896402,11,1670.555643
-5.003018,2,1671.38086
-4.993618,2,1672.123486
-5.974069,3,1673.369905
-9.900494,7,1676.752621
-3.984001,1,1677.10296
-10.927868,8,1680.692684
-11.626672,9,1684.822031
-4.920521,2,1685.674113
-10.983195,8,1689.83603
-5.974478,3,1690.883569
-3.916286,1,1691.348782
-4.859028,2,1692.481138
-6.49178,4,1693.99302
-5.971389,3,1695.518832
-5.985637,3,1696.50228
-10.964191,8,1700.735657
-3.983182,1,1701.102316
-6.987367,4,1702.918154
-5.939105,3,1704.398925
-5.771216,3,1706.143882
-5.98556,3,1707.555362
-3.969122,1,1707.908806
-3.974063,1,1708.230069
-3.999201,1,1708.589898
-6.990617,4,1710.644153
-6.999994,4,1712.340893
-3.992841,1,1712.718639
-5.925877,3,1714.048062
-8.011243,5,1716.509986
-3.97446,1,1716.841827
-3.996539,1,1717.240796
-3.972591,1,1717.560898
-3.994641,1,1717.916133
-4.984781,2,1718.847329
-10.769149,8,1722.684206
-3.96605,1,1723.075278
-3.96808,1,1723.406726
-4.983072,2,1724.303956
-4.974243,2,1725.132415
-7.002383,4,1727.110986
-6.003815,3,1728.461382
-7.991568,5,1730.8181
-3.940136,1,1731.176625
-3.919548,1,1731.73434
-8.982455,6,1734.83978
-3.919332,1,1735.39966
-3.993706,1,1735.763509
-13.954379,11,1741.543442
-5.95026,3,1742.974057
-7.903333,5,1745.303653
-3.952924,1,1745.684829
-7.762964,5,1748.210433
-4.909644,2,1749.129976
-6.943819,4,1750.968255
-4.000076,1,1751.46703
-4.000309,1,1751.840346
-3.953098,1,1752.197282
-4.999452,2,1753.384502
-4.984433,2,1753.940151
-3.998603,1,1754.406888
-3.93754,1,1754.77076
-6.890798,4,1756.495044
-6.869425,4,1758.169575
-7.004816,4,1760.098525
-6.007667,3,1761.5961
-3.977648,1,1761.918822
-6.975659,4,1764.280684
-4.99708,2,1765.203363
-6.678639,4,1767.121169
-3.987064,1,1767.655566
-6.009739,3,1769.312256
-3.985455,1,1769.670231
-7.879595,5,1771.821235
-3.979422,1,1772.154106
-8.00212,5,1774.411277
-3.968115,1,1774.73033
-3.993662,1,1775.170428
-5.800633,3,1776.569243
-7.994974,5,1779.313858
-3.942333,1,1779.659812
-3.975878,1,1779.989174
-8.724548,6,1782.473404
-5.99664,3,1783.650481
-8.802369,6,1786.244339
-7.942439,5,1788.18665
-11.478942,9,1792.043177
-3.995173,1,1792.434394
-12.991814,10,1796.992975
-15.940539,13,1803.159811
-6.927369,4,1804.728245
-4.000024,1,1805.146389
-4.930331,2,1805.711494
-3.91837,1,1806.194387
-6.898548,4,1808.105917
-3.981366,1,1808.447711
-4.883114,2,1809.319574
-10.97047,8,1813.218748
-5.554992,3,1814.715779
-3.974254,1,1815.047809
-3.989517,1,1815.406505
-3.996057,1,1815.784322
-3.880084,1,1816.216909
-10.527415,8,1820.422047
-3.969929,1,1820.753016
-3.945006,1,1821.284256
-3.94137,1,1821.686086
-3.994723,1,1822.031201
-5.922154,3,1823.726245
-4.729941,2,1824.818647
-11.76735,9,1829.17648
-4.988598,2,1829.955721
-3.980544,1,1830.309062
-3.968638,1,1830.641798
-3.993369,1,1831.07718
-3.998504,1,1831.577859
-3.879802,1,1832.115119
-8.796498,6,1834.757924
-5.998983,3,1836.089462
-4.992588,2,1836.862718
-6.955479,4,1838.797975
-3.993497,1,1839.159602
-3.976542,1,1839.638091
-7.001861,4,1841.378171
-5.858015,3,1842.854779
-3.987844,1,1843.360639
-5.945073,3,1844.709036
-4.969597,2,1845.543235
-4.995221,2,1846.552093
-4.771558,2,1847.166109
-3.981394,1,1847.506811
-11.933184,9,1851.659093
-3.989572,1,1852.084948
-7.972588,5,1854.905356
-3.936909,1,1855.34549
-4.903981,2,1856.154216
-3.993471,1,1856.507169
-5.996066,3,1857.95516
-6.005107,3,1859.282943
-3.993686,1,1859.654376
-3.995855,1,1860.01544
-5.243589,3,1861.278929
-5.985917,3,1862.612525
-6.546992,4,1864.287354
-4.807633,2,1865.088808
-3.948978,1,1865.414528
-5.990716,3,1866.85847
-5.955951,3,1868.453169
-11.876853,9,1872.845986
-3.955158,1,1873.375742
-5.893571,3,1874.775868
-5.952559,3,1876.029802
-3.990331,1,1876.388493
-6.859816,4,1878.090549
-4.000334,1,1878.458462
-4.957393,2,1879.462562
-4.892747,2,1880.199256
-3.953242,1,1880.543633
-4.501454,2,1881.450086
-3.996488,1,1881.947645
-6.767291,4,1883.882026
-7.001995,4,1885.992316
-26.71414,24,1898.156492
-4.97062,2,1898.945226
-3.937959,1,1899.304693
-3.969383,1,1899.637116
-3.98863,1,1899.997674
-17.721906,15,1909.03927
-3.996837,1,1909.464595
-6.004064,3,1911.031359
-3.99365,1,1911.379096
-4.991879,2,1912.384692
-4.960519,2,1913.196912
-5.849807,3,1914.608731
-4.997154,2,1915.426307
-4.969431,2,1916.285713
-3.935826,1,1916.747005
-5.923043,3,1918.211581
-3.992119,1,1918.580287
-4.977819,2,1919.452616
-5.861778,3,1920.610884
-7.782226,5,1922.880655
-3.990073,1,1923.225831
-3.993137,1,1923.586807
-6.864376,4,1925.24975
-3.989004,1,1925.605124
-3.942625,1,1925.963555
-3.840847,1,1926.520187
-10.931536,8,1930.008331
-4.969902,2,1930.721917
-7.775389,5,1932.759743
-5.996396,3,1934.056588
-3.901204,1,1934.489249
-3.97186,1,1934.804776
-5.497196,3,1936.18966
-3.989905,1,1936.548712
-4.001514,1,1936.969908
-4.594735,2,1937.784184
-8.988529,6,1940.554909
-17.365689,15,1946.948247
-9.940105,7,1950.199196
-4.000232,1,1950.575214
-6.522793,4,1952.07672
-8.911598,6,1954.931035
-6.922339,4,1957.130989
-5.712462,3,1958.619954
-3.966442,1,1958.985425
-4.750731,2,1959.743979
-3.910826,1,1960.284581
-3.992279,1,1960.683903
-5.988337,3,1962.170813
-5.953893,3,1963.394655
-5.866589,3,1965.012556
-9.459943,7,1968.265668
-5.996919,3,1969.539962
-3.941411,1,1970.000652
-3.937543,1,1970.360031
-4.000151,1,1970.853033
-3.995866,1,1971.216659
-3.997927,1,1971.596625
-15.835572,13,1978.272082
-4.889341,2,1979.264789
-3.996254,1,1979.643528
-9.01397,6,1982.788005
-3.996813,1,1983.33149
-3.988445,1,1983.684025
-10.870316,8,1987.645015
-7.92749,5,1989.82042
-3.995868,1,1990.246397
-7.918722,5,1992.571733
-3.968648,1,1992.905182
-3.944053,1,1993.411278
-6.873338,4,1995.136664
-8.90671,6,1997.424239
-5.850259,3,1998.861482
-3.936343,1,1999.328014
-3.961095,1,1999.821959
-8.175136,6,2002.508977
-5.843565,3,2003.92856
-8.743864,6,2006.970964
-14.763778,12,2012.937189
-8.989577,6,2015.714504
-3.971876,1,2016.065495
-10.69072,8,2019.977458
-4.94651,3,2021.228571
-4.970558,2,2021.986453
-11.852808,9,2026.031564
-3.996322,1,2026.525994
-3.996716,1,2026.887263
-6.116454,4,2031.168931
-4.827534,2,2032.033601
-3.984061,1,2032.401188
-6.772034,4,2033.962567
-3.984382,1,2034.370495
-6.97434,4,2036.430004
-7.967197,5,2038.447961
-6.859214,4,2040.19204
-3.999431,1,2040.552053
-3.977505,1,2040.964779
-6.006315,3,2042.068839
-5.899166,3,2043.418359
-3.9982,1,2043.783827
-5.003978,2,2044.732688
-6.919946,4,2046.849488
-8.984802,6,2049.30351
-7.767587,5,2051.74426
-3.9926,1,2052.095968
-10.81901,8,2056.055903
-5.935016,3,2057.136755
-5.000183,2,2058.091828
-5.977233,3,2059.470622
-4.935179,2,2060.255229
-3.962747,1,2060.751143
-4.001933,1,2061.245751
-3.981636,1,2061.610908
-3.99296,1,2062.041837
-8.001493,5,2064.298201
-3.958806,1,2064.673475
-4.985303,2,2065.652515
-3.986469,1,2066.098182
-5.99835,3,2067.414688
-10.013469,7,2070.431645
-3.958702,1,2070.901371
-5.869411,3,2072.125592
-7.972688,5,2074.818407
-5.956768,3,2076.151384
-4.997542,2,2076.943694
-5.479026,3,2078.296285
-5.875812,3,2079.450511
-3.97117,1,2079.96849
-16.706561,14,2086.408863
-4.829131,2,2087.291006
-6.686334,4,2089.012166
-6.740628,4,2090.799649
-3.969123,1,2091.29583
-4.977235,2,2092.082847
-7.965151,5,2094.487395
-3.992228,1,2095.010031
-5.007593,2,2095.976798
-3.993112,1,2096.435259
-12.770981,10,2101.590292
-3.917796,1,2102.030555
-4.985284,2,2102.925186
-3.907795,1,2103.384901
-3.96789,1,2103.692831
-3.99181,1,2104.045522
-3.996182,1,2104.413669
-5.787475,3,2105.671305
-11.940411,9,2109.656136
-5.000992,2,2110.396098
-18.654975,16,2117.728906
-10.998818,8,2121.614173
-4.964217,2,2122.148395
-3.927207,1,2122.654865
-4.389145,2,2123.515219
-12.885916,10,2128.350624
-3.970469,1,2128.848378
-5.961994,3,2129.81968
-4.962721,2,2130.68236
-3.906803,1,2131.113055
-7.933716,5,2133.560317
-7.877602,5,2135.928279
-22.793523,20,2145.5946
-3.99438,1,2146.063677
-3.985524,1,2146.453826
-4.952109,2,2147.27363
-8.731933,6,2150.148237
-6.989569,4,2151.947211
-4.969013,2,2152.825031
-13.785052,11,2158.768187
-10.926472,8,2162.680053
-3.988511,1,2163.104874
-3.978036,1,2163.556435
-3.914602,1,2164.003119
-3.992106,1,2164.351369
-3.951784,1,2164.711258
-3.985377,1,2165.111509
-8.005069,5,2168.055251
-3.992033,1,2168.438501
-18.928971,16,2175.707604
-3.930831,1,2176.257452
-4.966147,2,2176.904416
-3.951722,1,2177.24845
-3.987242,1,2177.60658
-3.98794,1,2177.962987
-3.994089,1,2178.35888
-4.988344,2,2179.162585
-3.988056,1,2179.517276
-3.978561,1,2179.834383
-3.981945,1,2180.191941
-3.992164,1,2180.564822
-4.983401,2,2181.643491
-3.968691,1,2182.074023
-3.99068,1,2182.420998
-3.990282,1,2182.766035
-5.967308,3,2184.144681
-3.937425,1,2184.566742
-3.893676,1,2185.006667
-3.993791,1,2185.378929
-3.987449,1,2185.735706
-3.967314,1,2186.239815
-4.76596,2,2187.032035
-11.93449,9,2191.801903
-3.995915,1,2192.30395
-3.975075,1,2192.63277
-3.971617,1,2193.010183
-5.908123,3,2194.502643
-7.975502,5,2196.905462
-3.978162,1,2197.254979
-8.85958,6,2200.085841
-10.870308,8,2203.617277
-3.966845,1,2204.09705
-9.938447,7,2207.486917
-3.948895,1,2207.854125
-3.948429,1,2208.387523
-3.990123,1,2208.732877
-4.868684,2,2209.470901
-9.96242,7,2212.870351
-4.984024,2,2213.737241
-3.984569,1,2214.084411
-5.995358,3,2215.381752
-16.885111,14,2222.452136
-3.936075,1,2222.809028
-12.868922,10,2227.805743
-4.983707,2,2229.057749
-4.00166,1,2229.506774
-7.973281,5,2231.593067
-4.697786,2,2232.394084
-3.999829,1,2232.926278
-3.885486,1,2233.363932
-8.005022,5,2235.662226
-5.971832,3,2236.809355
-3.992798,1,2237.182703
-3.950978,1,2237.533685
-3.96716,1,2237.851726
-3.979017,1,2238.272615
-4.984945,2,2239.077121
-3.972863,1,2239.423725
-5.180992,3,2240.558872
-4.932425,2,2241.576344
-3.998882,1,2242.063267
-3.991082,1,2242.413222
-7.82029,5,2244.651433
-3.971203,1,2244.977787
-4.765642,2,2245.782961
-4.000347,1,2246.153982
-5.001385,2,2247.144159
-4.877815,2,2247.963652
-7.99693,5,2249.942589
-4.974751,2,2250.519214
-4.820132,2,2251.212333
-3.978545,1,2251.6103
-7.79078,5,2253.922426
-8.007494,5,2256.548867
-13.968322,11,2261.475631
-6.682715,4,2263.585675
-3.957082,1,2263.916732
-7.882742,5,2266.197156
-5.901864,3,2267.736317
-3.981378,1,2268.094468
-4.886063,2,2268.832948
-5.980422,3,2270.16923
-3.930106,1,2270.630581
-11.961342,9,2275.267715
-4.885499,2,2275.916072
-3.974069,1,2276.262636
-3.84202,1,2276.773751
-3.998542,1,2277.167518
-5.988597,3,2278.445428
-4.752793,2,2279.395849
-11.259648,9,2283.7988
-7.604543,5,2286.257384
-7.985782,5,2288.593273
-3.996431,1,2288.981746
-3.967138,1,2289.301975
-3.998606,1,2289.775397
-3.995173,1,2290.294272
-8.969192,6,2292.805221
-5.928338,3,2293.959781
-5.975445,3,2295.549022
-5.999548,3,2297.036858
-4.952194,2,2297.916032
-4.972992,2,2298.601683
-3.941872,1,2298.944779
-3.943566,1,2299.28511
-5.963322,3,2301.033054
-3.995185,1,2301.412476
-8.998843,6,2303.790193
-3.987315,1,2304.152277
-6.591164,4,2305.976243
-3.97004,1,2306.449652
-3.927289,1,2306.94539
-3.997416,1,2307.354897
-7.858027,5,2309.788562
-3.986389,1,2310.164564
-6.002541,3,2311.621407
-3.997483,1,2312.061591
-3.999201,1,2312.43867
-3.992235,1,2312.786984
-4.962332,2,2313.409668
-4.95773,2,2314.486351
-6.005662,3,2316.114396
-7.792232,5,2318.102102
-5.949468,3,2319.414461
-3.992427,1,2319.772124
-8.004158,5,2322.744653
-6.000568,3,2324.117825
-6.799754,4,2325.924618
-4.954318,2,2326.628237
-6.969208,4,2328.219826
-7.993697,5,2330.513216
-3.996536,1,2330.903232
-3.976264,1,2331.308725
-4.506467,2,2332.475608
-13.754527,11,2337.182822
-4.989696,2,2338.092237
-9.86815,7,2341.067271
-12.93066,10,2345.546042
-5.963852,3,2346.593787
-3.982595,1,2347.006926
-3.908321,1,2347.456927
-3.976091,1,2347.85541
-5.986195,3,2349.079216
-4.917109,2,2349.619301
-10.748278,8,2352.969568
-3.984627,1,2353.368498
-7.834464,5,2355.956746
-7.897989,5,2358.491536
-5.990067,3,2359.804007
-3.995662,1,2360.171968
-3.986498,1,2360.537155
-4.987422,2,2361.256588
-3.989012,1,2361.668847
-3.994391,1,2362.034799
-3.954522,1,2362.366936
-3.979704,1,2362.739689
-5.006086,2,2363.605373
-4.996554,2,2364.555026
-3.997807,1,2364.941192
-4.980156,2,2365.761252
-7.930913,5,2367.810064
-6.003016,3,2369.247875
-5.974572,3,2371.04209
-3.966564,1,2371.366919
-5.999083,3,2372.427491
-3.991611,1,2372.797905
-4.240073,2,2373.790057
-3.966853,1,2374.10213
-6.909236,4,2376.113487
-3.988692,1,2376.473668
-3.979134,1,2376.831373
-3.994659,1,2377.196289
-6.75861,4,2379.261498
-4.881967,2,2380.161138
-4.98751,2,2380.746794
-3.942931,1,2381.091453
-3.976065,1,2381.417775
-3.999739,1,2381.888344
-3.906108,1,2382.332273
-4.778831,2,2383.295926
-6.002617,3,2384.965379
-3.958085,1,2385.305897
-7.965786,5,2387.99653
-4.724854,2,2388.696586
-3.997876,1,2389.150179
-3.907917,1,2389.619303
-7.76084,5,2391.894914
-4.868709,2,2392.670395
-5.936718,3,2393.661216
-5.986065,3,2394.607081
-5.002587,2,2395.565682
-3.998453,1,2396.104026
-4.787564,2,2397.051729
-3.798737,1,2397.706702
-3.992535,1,2398.093503
-7.840656,5,2400.357278
-4.996235,2,2401.224128
-4.991638,2,2402.159658
-3.887743,1,2402.592455
-3.949263,1,2402.928282
-8.014079,5,2405.208308
-3.99256,1,2405.581534
-4.954721,2,2406.097661
-3.96937,1,2406.644338
-5.951791,3,2409.474344
-3.946484,1,2409.9973
-3.992669,1,2410.366827
-5.878969,3,2411.497858
-3.967705,1,2411.868454
-3.974041,1,2412.333375
-3.935501,1,2412.718867
-3.983261,1,2413.124614
-7.941008,5,2415.404118
-4.987331,2,2416.028363
-4.96721,2,2416.775761
-5.002632,2,2417.823328
-3.97732,1,2418.239004
-3.974754,1,2418.586463
-5.005755,2,2419.478747
-3.929594,1,2419.867388
-3.969118,1,2420.303153
-6.792957,4,2422.044085
-6.811281,4,2423.798732
-3.986775,1,2424.319002
-5.968922,3,2425.558553
-7.000596,4,2427.471784
-10.856468,8,2431.468456
-4.996198,2,2432.298186
-7.986692,5,2434.574848
-4.575332,2,2435.415672
-4.873308,2,2436.478124
-3.989662,1,2436.837836
-3.973133,1,2437.264578
-3.977581,1,2437.720722
-3.879294,1,2438.255358
-3.945449,1,2438.776704
-3.995705,1,2439.148273
-7.854737,5,2441.203363
-9.908427,7,2443.940609
-8.967658,6,2447.093231
-11.916343,9,2451.580924
-3.995481,1,2451.976681
-4.852527,2,2452.890879
-12.944913,10,2457.91185
-3.999613,1,2458.437721
-10.858682,8,2462.86131
-4.907079,2,2463.751539
-7.566249,5,2465.805408
-3.997743,1,2466.179138
-3.953447,1,2466.499045
-7.934854,5,2468.755088
-3.947727,1,2469.102663
-7.989348,5,2471.291672
-3.993922,1,2471.663758
-3.95005,1,2472.117263
-3.972497,1,2472.468788
-3.992431,1,2472.80943
-7.993379,5,2475.160074
-4.983714,2,2476.070682
-3.952125,1,2476.611646
-4.995894,2,2477.254982
-7.740113,5,2479.365358
-4.805158,2,2480.144264
-3.92475,1,2480.728064
-3.946357,1,2481.194175
-3.943227,1,2481.568152
-4.296356,2,2482.37052
-4.630516,2,2483.222955
-5.94162,3,2484.477872
-4.982415,2,2485.024388
-3.913965,1,2485.47145
-6.602624,4,2487.163667
-3.977379,1,2487.501417
-3.987223,1,2487.84156
-3.96319,1,2488.153596
-5.979659,3,2489.556733
-6.508867,4,2491.198783
-3.956413,1,2491.542465
-8.786092,6,2494.347182
-5.986563,3,2495.870092
-3.973944,1,2496.19299
-4.989871,2,2496.971098
-10.013732,7,2500.33529
-3.953446,1,2500.845548
-4.990542,2,2501.593666
-4.712248,2,2502.373175
-4.945463,2,2502.898206
-12.779845,10,2507.343743
-9.776967,7,2510.293758
-12.877454,10,2514.502098
-3.887999,1,2515.038277
-13.976292,11,2520.311792
-4.990244,2,2521.346517
-5.942814,3,2522.876414
-7.008643,4,2525.034502
-8.971737,6,2528.043605
-5.000939,2,2529.248668
-5.716521,3,2530.494183
-3.991023,1,2530.886378
-6.893788,4,2532.678594
-3.934775,1,2533.098701
-3.998852,1,2533.513085
-4.962066,2,2534.424003
-5.969773,3,2536.071236
-4.992166,2,2536.651129
-3.996494,1,2537.175061
-3.931218,1,2537.602432
-3.967869,1,2537.91999
-3.983166,1,2538.310483
-3.880232,1,2538.737143
-6.463495,4,2540.311972
-8.947654,6,2543.599062
-3.960245,1,2543.934757
-3.993053,1,2544.428424
-4.963231,2,2544.98507
-4.798095,2,2545.741661
-4.987654,2,2546.614931
-7.959455,5,2548.836338
-3.989751,1,2549.20059
-6.870495,4,2550.987035
-9.883758,7,2554.446708
-3.957181,1,2554.783035
-7.861377,5,2557.13329
-3.99084,1,2557.505793
-7.899824,5,2559.699125
-6.975151,4,2561.56653
-7.985711,5,2564.464454
-3.992235,1,2564.820553
-3.989455,1,2565.168884
-3.996342,1,2565.519595
-3.991661,1,2565.960343
-8.884605,6,2568.443569
-10.988553,8,2572.661165
-3.99048,1,2573.189367
-4.914934,2,2573.970165
-8.610121,6,2576.866596
-3.894365,1,2577.338544
-3.998608,1,2577.735073
-6.860485,4,2580.143961
-3.989428,1,2580.48346
-5.970048,3,2581.887781
-3.992636,1,2582.252037
-4.865347,2,2582.896118
-4.998403,2,2583.545806
-4.001352,1,2583.983452
-5.999352,3,2585.538042
-8.002538,5,2587.525095
-3.966423,1,2587.88411
-5.000471,2,2588.991252
-5.002576,2,2590.060102
-3.975279,1,2590.487987
-3.99805,1,2590.936286
-4.955131,2,2591.628287
-4.907095,2,2592.627126
-7.986191,5,2594.78726
-3.91893,1,2595.375735
-3.96509,1,2595.745721
-3.932225,1,2596.339936
-3.990381,1,2596.698627
-3.970675,1,2597.132983
-5.003102,2,2597.948449
-12.96079,10,2602.284565
-3.876797,1,2602.740597
-3.985602,1,2603.121699
-3.96791,1,2603.437365
-3.981462,1,2603.787443
-4.799056,2,2604.544915
-4.806704,2,2605.75372
-17.841653,15,2613.42976
-6.441362,4,2615.782376
-6.912279,4,2617.375598
-3.990666,1,2617.729104
-3.91065,1,2618.297102
-4.968917,2,2619.137613
-3.911132,1,2619.565495
-10.839368,8,2623.146239
-3.998531,1,2623.693033
-6.920275,4,2625.663641
-4.901459,2,2626.6311
-3.880228,1,2627.148635
-4.996454,2,2628.102825
-3.916587,1,2628.656145
-3.964043,1,2629.004058
-4.747821,2,2629.738695
-7.710256,5,2632.091717
-7.891852,5,2634.868722
-3.969339,1,2635.18083
-3.974798,1,2635.550303
-9.708119,7,2638.868585
-6.994877,4,2640.723218
-3.911731,1,2641.248578
-7.996718,5,2643.553981
-3.989925,1,2643.899356
-7.99322,5,2646.33478
-3.980776,1,2646.707052
-3.98994,1,2647.135382
-3.884815,1,2647.576536
-7.900791,5,2649.711946
-3.971766,1,2650.032383
-3.979703,1,2650.376911
-15.737161,13,2657.060691
-9.996238,7,2660.855572
-5.965313,3,2662.080502
-3.838003,1,2662.553059
-3.953693,1,2662.895001
-3.958419,1,2663.236893
-3.995617,1,2663.596959
-4.938525,2,2664.0726
-7.980257,5,2666.571261
-3.920355,1,2666.997045
-5.990844,3,2668.623763
-3.972917,1,2668.974623
-4.915786,2,2669.801924
-3.99061,1,2670.162084
-3.896451,1,2670.64305
-7.67638,5,2672.823153
-3.947889,1,2673.401085
-7.746907,5,2675.830845
-3.998251,1,2676.34597
-5.989041,3,2677.54367
-4.976412,2,2678.399597
-6.797958,4,2680.228013
-3.944066,1,2680.591628
-3.972441,1,2681.002985
-3.999266,1,2681.381627
-3.974508,1,2681.710032
-10.761638,8,2685.539796
-4.494716,2,2686.338737
-3.978738,1,2686.696423
-3.990721,1,2687.050745
-3.966127,1,2687.358648
-4.436322,2,2688.086945
-3.975315,1,2688.442342
-9.00735,6,2690.93742
-3.876486,1,2691.389584
-3.995297,1,2691.746261
-5.927357,3,2693.209224
-4.986295,2,2694.379275
-4.963319,2,2694.921019
-4.991596,2,2695.74082
-7.983926,5,2698.139378
-3.937234,1,2698.497678
-6.001069,3,2700.146129
-4.924241,2,2700.700438
-3.996961,1,2701.075398
-3.890925,1,2701.565485
-4.83129,2,2702.362687
-3.99556,1,2702.74128
-4.923899,2,2703.654391
-3.878405,1,2704.144324
-5.681532,3,2705.363822
-3.993672,1,2705.832049
-3.980713,1,2706.19654
-3.961711,1,2706.617815
-3.993637,1,2706.974318
-10.931183,8,2711.261644
-4.002146,1,2711.781285
-3.99223,1,2712.155744
-6.973022,4,2714.05529
-3.992177,1,2714.41719
-3.922066,1,2714.932235
-9.689888,7,2717.83989
-3.992808,1,2718.189402
-3.959947,1,2718.604107
-13.787156,11,2723.68335
-5.97132,3,2724.704843
-3.985477,1,2725.048569
-3.958036,1,2725.379619
-6.886611,4,2726.973086
-4.958074,2,2727.894582
-3.98207,1,2728.307944
-6.981529,4,2730.27367
-3.992821,1,2730.619448
-3.991026,1,2730.977557
-6.970205,4,2732.704499
-3.906926,1,2733.142801
-3.995888,1,2733.670484
-9.991706,7,2737.511024
-3.93156,1,2737.931548
-4.986575,2,2738.666274
-18.49629,16,2746.52702
-3.998811,1,2746.896312
-5.99111,3,2748.232386
-3.94576,1,2748.715307
-3.915696,1,2749.1924
-3.986443,1,2749.592237
-6.945418,4,2751.397866
-3.91956,1,2751.865702
-3.982215,1,2752.244356
-3.95808,1,2752.560243
-3.915287,1,2753.061535
-4.686466,2,2753.855406
-3.957243,1,2754.438987
-3.906983,1,2754.882863
-3.955563,1,2755.220634
-4.938877,2,2756.023983
-4.953357,2,2756.866654
-3.952507,1,2757.207252
-3.993743,1,2757.568542
-3.943316,1,2757.922448
-4.492741,2,2758.93401
-4.733187,2,2759.656723
-3.96889,1,2759.992649
-3.963531,1,2760.504924
-3.974285,1,2760.851795
-4.808534,2,2761.967572
-7.6025,5,2763.893058
-5.960045,3,2765.087901
-3.997814,1,2765.441973
-3.938348,1,2765.820313
-3.966147,1,2766.166662
-8.94394,6,2768.787234
-6.892877,4,2770.533182
-6.008243,3,2772.129453
-3.9805,1,2772.643397
-3.961065,1,2773.129515
-4.982414,2,2773.857144
-8.902398,6,2776.713154
-3.992954,1,2777.080899
-4.907894,2,2777.835345
-3.984272,1,2778.197269
-4.697294,2,2779.055054
-7.000278,4,2780.947223
-7.974323,5,2782.933666
-4.000831,1,2783.460258
-3.968412,1,2783.797173
-9.974506,7,2786.670051
-4.962708,2,2787.380439
-6.343007,4,2789.037002
-3.909396,1,2789.601432
-3.982161,1,2789.941586
-3.894901,1,2790.372024
-3.872697,1,2790.832643
-7.212106,5,2793.439665
-8.013665,5,2796.074483
-5.680461,3,2797.345276
-5.845098,3,2798.749263
-7.000504,4,2800.501744
-3.99141,1,2800.854488
-4.246254,2,2801.71375
-5.597519,3,2803.180923
-3.999179,1,2803.745155
-7.991859,5,2805.992083
-6.007636,3,2807.473488
-3.99761,1,2808.036393
-4.960269,2,2809.132079
-3.995337,1,2809.628506
-4.819598,2,2810.165377
-3.994812,1,2810.535118
-6.482214,4,2812.455354
-5.986544,3,2813.530158
-4.997301,2,2814.367695
-6.925678,4,2816.342995
-4.954462,2,2817.062123
-7.000739,4,2818.632884
-8.798656,6,2821.642084
-10.967209,8,2825.128293
-4.65133,2,2826.09536
-3.977629,1,2826.448032
-3.988362,1,2826.802656
-4.838082,2,2827.880582
-3.967067,1,2828.189945
-3.998465,1,2828.576531
-4.904826,2,2829.512279
-6.005619,3,2831.135411
-4.878689,2,2832.079686
-7.002581,4,2833.712201
-3.97327,1,2834.105206
-4.986374,2,2834.829972
-5.974837,3,2835.981296
-10.595256,8,2840.020848
-7.994644,5,2842.420486
-3.966559,1,2842.735778
-4.906998,2,2843.6038
-5.832476,3,2844.994127
-6.985783,4,2846.884237
-3.990202,1,2847.262121
-3.942091,1,2847.600763
-6.006362,3,2848.980036
-4.892748,2,2849.930747
-4.652177,2,2850.795357
-4.481533,2,2851.508277
-3.851299,1,2851.975592
-5.583531,3,2853.178469
-5.978725,3,2854.867855
-7.674696,5,2857.226885
-3.98689,1,2857.568425
-10.908542,8,2861.291733
-4.985663,2,2863.660071
-4.937366,2,2864.620741
-4.968843,2,2865.528922
-3.972068,1,2865.890705
-3.995512,1,2866.290231
-3.79272,1,2866.921603
-7.96154,5,2869.042126
-5.908604,3,2870.135528
-6.00258,3,2871.425544
-4.597547,2,2872.232882
-4.708335,2,2873.25669
-3.99833,1,2873.757587
-3.985778,1,2874.116887
-6.954657,4,2876.065581
-3.887679,1,2876.520814
-8.004689,5,2878.990582
-9.906782,7,2881.82781
-3.849499,1,2882.432348
-3.902975,1,2882.914235
-3.992028,1,2883.333085
-6.817852,4,2885.396803
-14.955675,12,2891.201738
-3.9126,1,2891.660588
-3.992126,1,2892.030667
-6.96301,4,2893.98038
-6.974324,4,2895.954958
-4.92423,2,2897.005261
-3.993797,1,2897.370258
-3.971914,1,2897.705014
-4.99151,2,2898.926473
-3.997813,1,2899.351372
-3.951958,1,2899.941798
-3.990152,1,2900.355113
-3.966282,1,2900.760385
-3.997244,1,2901.28556
-4.963151,2,2902.017046
-6.685207,4,2904.005762
-6.794732,4,2905.619417
-8.971779,6,2908.285061
-6.99618,4,2910.229633
-3.939342,1,2910.708173
-3.944826,1,2911.133535
