# {"t_start": 1567929268.6531463, "env_id": "PickbotReachOrientDoorHandle-v5"} 
r,l,t
0,46,20549.99656
0,23,20556.019786
0,9,20560.986685
0,38,20571.069605
0,11,20576.158715
1,2,20579.991024
1,2,20584.117519
0,28,20592.842766
0,1,20594.831033
0,33,20604.466799
0,43,20615.58546
0,4,20619.454447
0,500,20886.419012
0,53,20900.414874
1,2,20904.316337
0,17,20909.9482
0,29,20917.818009
0,16,20923.920192
0,2,20927.446342
0,17,20932.835788
1,1,20935.276118
1,2,20938.898517
1,2,20942.613937
0,23,20949.095273
0,38,20959.610846
0,18,20966.260215
0,20,20971.975876
1,2,20975.408137
0,30,20984.540179
0,14,20990.185577
0,32,20999.318497
1,2,21003.17869
0,34,21012.822144
0,30,21021.851881
0,27,21030.118525
1,2,21033.533452
0,53,21045.884689
0,23,21053.916314
0,45,21066.497108
1,2,21070.560039
0,25,21078.590915
0,1,21079.473649
0,1,21080.23356
0,17,21085.282592
0,4,21087.869497
0,24,21095.409198
0,16,21101.745147
0,14,21105.317003
0,48,21117.534714
0,23,21123.48524
1,2,21126.896887
0,16,21133.186717
1,1,21135.868804
0,40,21147.578733
1,2,21151.495562
0,30,21159.851078
0,9,21162.703428
0,42,21175.142901
0,18,21180.344954
1,2,21184.041318
1,2,21187.729947
1,1,21190.159121
0,49,21200.49447
0,18,21207.054301
0,36,21215.548531
0,31,21223.34292
0,9,21228.02276
0,16,21235.106447
0,24,21242.763461
0,39,21253.364838
0,22,21260.631362
0,20,21267.577672
0,34,21277.217628
0,39,21285.925335
0,37,21296.329534
0,33,21304.462811
1,2,21307.855345
0,45,21319.567471
0,38,21328.685047
0,33,21338.406098
0,37,21347.378745
0,9,21351.369438
0,18,21357.907545
1,2,21361.798811
0,2,21365.336879
0,10,21370.265185
1,2,21374.019402
0,25,21379.876813
0,10,21384.968385
1,2,21388.763771
0,36,21398.350368
0,20,21403.906361
0,51,21416.644253
0,27,21425.360412
0,35,21433.769041
0,27,21441.361311
0,46,21452.334947
0,31,21461.472992
1,2,21465.33838
0,31,21474.451133
0,25,21480.538995
0,31,21487.670803
0,46,21499.425846
0,43,21510.8168
0,26,21518.77018
0,44,21530.030839
0,16,21536.31701
0,13,21541.999825
0,28,21549.84012
0,9,21554.733961
0,13,21560.36695
0,53,21573.525535
0,30,21580.349444
0,38,21589.182623
1,2,21592.64572
0,24,21600.309828
0,16,21606.496938
0,36,21616.610869
0,32,21624.524786
0,25,21632.488844
0,33,21641.862167
0,18,21648.421447
0,16,21654.991702
1,2,21658.96599
0,22,21664.530247
0,20,21669.730747
0,2,21673.209793
0,16,21679.399875
1,1,21682.127601
1,22,21688.491807
0,28,21696.903804
1,2,21700.740567
0,47,21713.289322
0,17,21718.065544
0,16,21724.234365
0,24,21732.087628
0,30,21740.92541
0,29,21747.861025
0,46,21759.752494
0,1,21760.928939
0,11,21766.134519
0,19,21771.501261
0,36,21779.693779
0,33,21789.48127
0,24,21797.36902
0,19,21804.002423
0,28,21813.341629
0,30,21820.864817
1,2,21824.698584
0,16,21830.931765
0,7,21833.231922
0,27,21839.371763
0,11,21844.446188
0,16,21850.661247
1,2,21854.21645
0,32,21863.47328
0,13,21869.170909
0,41,21880.06579
0,37,21888.081111
0,2,21891.661274
0,41,21901.833477
0,35,21911.714801
0,25,21919.609018
0,2,21923.110019
0,32,21930.158376
0,45,21941.782896
0,18,21948.398744
0,13,21953.942746
1,2,21957.796406
1,1,21960.300402
0,1,21961.17433
0,20,21966.313541
1,2,21970.03989
0,43,21980.581672
0,50,21993.243163
0,17,21999.759804
0,39,22011.119478
1,2,22014.591767
1,2,22018.668608
0,28,22027.247252
1,2,22030.984333
1,2,22034.898243
1,2,22038.649665
1,2,22042.406665
0,16,22048.709402
0,46,22060.597794
0,16,22067.77425
0,45,22079.342054
1,2,22082.926009
1,2,22086.715103
0,28,22095.063036
0,30,22103.14212
0,30,22111.992634
0,16,22118.272698
0,39,22128.70752
1,2,22132.59671
0,53,22145.990811
0,34,22154.023808
0,36,22163.875006
1,2,22167.818262
0,25,22175.702618
0,13,22181.369993
0,40,22192.274973
0,49,22204.657264
0,49,22217.190388
0,29,22224.426293
0,17,22229.191196
0,37,22239.342612
0,28,22247.75897
0,26,22256.018417
0,1,22256.88817
0,1,22257.588275
0,32,22266.737957
0,25,22274.71208
0,30,22282.014004
1,2,22285.545602
0,22,22290.928495
0,16,22297.174932
0,34,22306.623957
0,27,22315.584942
0,46,22326.65062
0,20,22331.593646
0,22,22338.932654
0,31,22345.91454
1,2,22349.78299
0,27,22356.803699
0,52,22367.814062
0,43,22379.113191
0,31,22388.037208
0,35,22397.705385
0,47,22410.095167
0,30,22418.884642
0,28,22427.476943
0,21,22434.555912
1,2,22438.076066
0,22,22445.679084
0,25,22451.581347
0,49,22463.876548
0,39,22472.201757
0,2,22473.517589
1,2,22477.154407
0,38,22487.743783
0,32,22496.359323
1,2,22500.068971
0,25,22507.417346
0,43,22518.995126
1,2,22522.699674
0,15,22526.709073
0,19,22533.334058
0,47,22545.603567
0,45,22557.40983
0,18,22562.020905
0,31,22571.314428
0,12,22576.654862
0,16,22582.920108
0,47,22593.230501
0,19,22599.93777
0,35,22608.598511
1,2,22612.416505
1,28,22619.684453
0,50,22632.0552
0,8,22636.65009
0,7,22641.24462
0,24,22648.85549
1,2,22652.790454
0,33,22662.396492
0,34,22670.743746
0,28,22679.488091
0,22,22686.659771
0,1,22691.666002
0,33,22701.495183
0,19,22707.327533
0,19,22711.950779
1,2,22715.625938
0,28,22724.284383
0,19,22730.970793
1,2,22734.934764
0,12,22738.408335
0,41,22749.991173
0,39,22758.598954
0,50,22771.457847
1,2,22775.069586
0,45,22786.826597
0,25,22793.374039
0,23,22800.828804
1,2,22804.955494
0,6,22806.918283
0,1,22807.754861
0,6,22809.817333
0,25,22817.765934
0,8,22822.371732
0,13,22828.014357
0,40,22838.602244
1,2,22842.392305
0,26,22850.963089
1,1,22853.617068
1,2,22857.47025
0,28,22866.126287
0,32,22873.110698
0,23,22879.586244
0,20,22885.447245
1,2,22888.900341
0,24,22896.587167
0,55,22910.423714
0,47,22922.56081
0,36,22932.455513
0,32,22942.022768
0,42,22952.978463
0,44,22964.54749
0,6,22968.782037
0,30,22977.200729
0,34,22986.798036
0,34,22996.330816
0,38,23006.51448
0,42,23017.533444
0,12,23023.191767
0,41,23034.421375
0,27,23042.751669
0,47,23052.679183
0,11,23057.258297
1,2,23061.477602
0,8,23063.86324
0,1,23064.666972
0,28,23073.893861
0,34,23083.543893
0,15,23089.359627
0,23,23096.787369
0,26,23104.81479
0,26,23112.858959
1,1,23115.268593
1,28,23123.592448
0,14,23127.081939
0,31,23134.705542
0,44,23146.416481
1,2,23150.323852
0,35,23160.096998
1,2,23163.922723
0,35,23172.694619
0,16,23178.957021
1,2,23182.806538
0,27,23190.017828
1,2,23193.813459
0,16,23200.159171
1,2,23203.665338
0,17,23210.23468
0,13,23214.501359
0,20,23221.485491
0,16,23227.868
0,26,23236.0132
0,38,23255.576527
0,39,23265.143254
0,34,23274.591989
0,16,23280.86452
0,39,23291.240356
0,51,23304.046629
0,37,23313.931601
0,38,23323.06972
0,36,23334.250465
0,13,23339.928265
0,31,23349.138833
0,40,23357.661318
0,11,23362.75817
0,9,23365.550718
0,16,23371.721881
0,19,23378.470835
0,34,23387.303238
0,16,23393.394572
0,25,23404.198337
1,2,23408.279114
0,10,23412.667355
0,47,23424.923689
1,1,23427.311484
0,28,23436.018794
0,8,23438.469132
0,4,23439.833804
0,36,23450.298817
0,43,23460.246375
0,30,23468.694351
0,14,23474.421413
0,23,23481.840505
0,2,23485.358918
0,43,23494.448019
0,39,23505.003904
1,1,23507.357899
0,29,23516.982914
0,39,23527.524524
0,10,23530.885117
0,23,23538.829166
0,44,23548.410029
0,44,23559.782861
0,27,23568.086374
0,16,23574.241093
0,19,23579.700298
0,49,23592.184635
0,18,23598.77551
0,21,23605.895766
0,2,23609.45093
0,19,23616.253546
0,45,23626.6381
0,34,23636.527368
0,4,23638.163551
0,49,23649.299765
0,16,23655.53838
0,32,23664.814655
0,53,23675.908829
0,51,23689.024048
0,49,23701.588609
0,42,23711.289153
0,19,23718.025541
0,40,23728.457493
0,11,23732.655024
0,8,23735.353603
0,29,23743.704566
0,20,23748.462191
0,15,23753.049955
0,7,23756.823077
0,28,23765.581126
1,2,23769.475451
0,15,23775.411961
0,34,23785.044684
0,36,23795.087901
0,48,23806.15838
1,2,23810.133509
0,49,23822.573073
0,11,23827.059745
1,1,23829.635347
0,28,23838.356433
0,35,23846.320243
0,10,23851.402899
0,36,23861.225281
0,26,23869.161812
0,15,23874.243435
0,24,23882.53477
0,33,23889.96612
0,39,23898.555063
0,31,23907.453256
0,2,23910.976052
0,9,23915.842853
1,1,23918.268421
1,28,23926.835784
0,44,23938.098463
1,2,23942.056091
0,29,23949.335733
0,30,23958.174976
0,16,23964.279674
1,2,23968.015641
0,7,23970.331549
0,2,23973.811071
0,18,23979.61306
0,20,23986.861464
0,46,23998.590201
0,7,24003.059646
0,24,24010.993034
0,32,24020.148061
0,10,24025.331579
0,47,24037.17874
0,43,24049.006788
1,2,24052.895852
0,28,24061.677487
0,4,24063.038843
1,1,24065.437563
1,1,24067.804602
0,28,24077.166315
1,1,24079.503142
0,36,24089.660823
1,2,24093.865506
0,42,24105.019087
0,6,24109.27725
0,31,24116.212607
1,2,24119.968152
0,28,24128.633153
0,40,24139.715241
0,16,24145.943586
0,10,24151.003937
0,11,24154.033976
0,25,24161.016659
0,26,24169.099315
0,48,24181.953957
0,15,24187.271277
0,28,24194.953672
0,32,24204.344573
0,32,24211.401802
0,16,24215.224141
0,15,24218.960364
0,24,24226.845586
0,20,24234.066767
0,31,24241.226634
1,2,24245.028727
0,1,24245.947869
0,15,24252.009829
0,28,24260.611804
0,10,24265.644151
1,1,24267.973351
0,38,24278.147601
0,25,24286.257466
0,16,24290.216919
0,56,24304.068447
0,35,24312.659521
0,27,24320.986767
0,14,24325.647232
0,2,24329.115102
0,49,24341.639121
0,44,24351.957122
0,25,24359.675241
0,20,24366.461709
0,41,24375.975785
1,2,24379.963906
1,2,24383.582603
0,25,24389.643258
0,19,24396.384997
1,1,24398.67031
1,27,24407.118412
1,28,24415.724084
