# {"t_start": 1559913751.1606753, "env_id": "PickbotPickContinuousDoorHandle-v0"} 
r,l,t
-5.680008,3,1516.724618
-8.988587,6,1519.331519
-3.820113,1,1519.800117
-3.545882,1,1520.10581
-6.92082,4,1521.880414
-3.863611,1,1522.334795
-3.342402,1,1522.649531
-6.001801,3,1524.020822
-3.467598,1,1524.317292
-3.064292,1,1524.657985
-3.486548,1,1524.971878
-3.524304,1,1525.280969
-5.442178,3,1526.700268
-3.470984,1,1527.017711
-3.683751,1,1527.503936
-3.283148,1,1527.827625
-3.893234,1,1528.359783
-5.958317,3,1529.657465
-3.945677,1,1530.324765
-3.298345,1,1530.640961
-6.785491,4,1532.316456
-8.95575,6,1534.996953
-7.758471,5,1537.342847
-3.131096,1,1537.662219
-5.949511,3,1539.001159
-5.714503,3,1540.168781
-11.780522,9,1543.770883
-11.792681,9,1547.778509
-3.601106,1,1548.133577
-4.925384,2,1549.070406
-4.700948,2,1550.041725
-4.630399,2,1550.689979
-6.885514,4,1552.671079
-3.448769,1,1552.977094
-4.564191,2,1553.945588
-5.935525,3,1555.289017
-8.759221,6,1558.302609
-6.711771,4,1560.104588
-5.000271,2,1560.820609
-3.847201,1,1561.442388
-4.705019,2,1562.525365
-4.703883,2,1563.379339
-4.838963,2,1564.09892
-3.345636,1,1564.472087
-7.978633,5,1566.43218
-3.464285,1,1566.734404
-5.771887,3,1567.96801
-3.785428,1,1568.422466
-5.99607,3,1569.718768
-7.897254,5,1571.70038
-4.930182,2,1572.52359
-3.579073,1,1572.885828
-3.876849,1,1573.385196
-3.332005,1,1573.762385
-5.977863,3,1574.973564
-5.876954,3,1576.356402
-7.824513,5,1578.57423
-28.908282,26,1591.419859
-5.794598,3,1592.585498
-3.578194,1,1592.912288
-3.476305,1,1593.26579
-6.791946,4,1595.032483
-3.627777,1,1595.48686
-6.850825,4,1597.206193
-8.508527,6,1599.701225
-4.878321,2,1600.382092
-5.76898,3,1602.298295
-3.320378,1,1602.624964
-19.501371,17,1610.553768
-3.579447,1,1610.875526
-5.641648,3,1612.309182
-3.348387,1,1612.692861
-12.907701,10,1617.813702
-3.558429,1,1618.122245
-3.645446,1,1618.526493
-5.956112,3,1620.134639
-3.087044,1,1620.448768
-4.967552,2,1621.592624
-3.453525,1,1621.899427
-4.628279,2,1622.817736
-4.957858,2,1623.83974
-3.266317,1,1624.140764
-5.307017,3,1625.353779
-3.545177,1,1625.659135
-8.741883,6,1628.821551
-4.84235,2,1629.763555
-3.621883,1,1630.170829
-13.818188,11,1635.265601
-3.732732,1,1635.796767
-3.28703,1,1636.094131
-3.73291,1,1636.399569
-13.566934,11,1641.126844
-7.864288,5,1643.02599
-10.97618,8,1646.875825
-14.92026,12,1652.51858
-4.914187,2,1653.640023
-3.745788,1,1653.943703
-4.860348,2,1654.698036
-3.769142,1,1655.020383
-3.40699,1,1655.455886
-3.501261,1,1655.76729
-4.679217,2,1656.711943
-3.682237,1,1657.036701
-3.102929,1,1657.409759
-4.357452,2,1658.199683
-4.584427,2,1658.95674
-4.794919,2,1659.58593
-8.840764,6,1662.378716
-5.811385,3,1663.915826
-4.784451,2,1664.529369
-4.914526,2,1665.318165
-5.720085,3,1666.683315
-3.59385,1,1666.986187
-4.558471,2,1667.654946
-3.812011,1,1668.111322
-7.628981,5,1669.696119
-3.61736,1,1670.01048
-4.991349,2,1670.754552
-6.970719,4,1672.670944
-3.482358,1,1673.073895
-5.829521,3,1674.202574
-5.855725,3,1675.423996
-3.438891,1,1675.747393
-6.66431,4,1677.298973
-3.664434,1,1677.618883
-4.92398,2,1678.715211
-3.94326,1,1679.250717
-3.501727,1,1679.562004
-3.946472,1,1680.090486
-6.789499,4,1681.81438
-10.363451,8,1685.492691
-6.972767,4,1687.169766
-7.922494,5,1689.290489
-10.90387,8,1692.78628
-8.95137,6,1695.922106
-3.784527,1,1696.250751
-10.90642,8,1699.683212
-9.852482,7,1702.84495
-5.767847,3,1704.327423
-3.755261,1,1704.680212
-3.862217,1,1705.125082
-11.983113,9,1709.381106
-4.323846,2,1710.154073
-3.269685,1,1710.45885
-3.584375,1,1711.033975
-3.513817,1,1711.360018
-3.393194,1,1711.686236
-4.836433,2,1712.615254
-3.332902,1,1712.952494
-3.31016,1,1713.277399
-3.518121,1,1713.599705
-5.734821,3,1714.855786
-6.934932,4,1717.040793
-3.607559,1,1717.381628
-3.004316,1,1717.747522
-6.944985,4,1719.446481
-3.956999,1,1720.064453
-3.405414,1,1720.399914
-5.778483,3,1721.857319
-3.652675,1,1722.162295
-6.95261,4,1723.980734
-3.700645,1,1724.503614
-5.621641,3,1725.716028
-4.630545,2,1726.394623
-4.377279,2,1727.027241
-6.643562,4,1729.228541
-3.796975,1,1729.596756
-7.962539,5,1732.290568
-4.94317,2,1733.015386
-3.648768,1,1733.354184
-3.45196,1,1733.657739
-3.362369,1,1733.985469
-6.896128,4,1735.699097
-3.741435,1,1736.037301
-6.940138,4,1737.951337
-8.493525,6,1740.475844
-3.043574,1,1740.810645
-3.953035,1,1741.326308
-3.483755,1,1741.80832
-3.493475,1,1742.110392
-3.449972,1,1742.418542
-5.855601,3,1743.736069
-8.764175,6,1746.291604
-6.912043,4,1748.394993
-3.182286,1,1748.709654
-3.379457,1,1749.011046
-4.740981,2,1749.65329
-6.784158,4,1751.312644
-5.748824,3,1752.531706
-3.454588,1,1752.84987
-4.917273,2,1753.684064
-4.849052,2,1754.641128
-4.978956,2,1755.704717
-8.492755,6,1758.2154
-5.829286,3,1759.499141
-7.822194,5,1761.501776
-6.002962,3,1762.616472
-9.944946,7,1765.388014
-3.750621,1,1765.695661
-3.182339,1,1766.012622
-4.999288,2,1766.980007
-8.007324,5,1769.195092
-10.851401,8,1772.949619
-3.706458,1,1773.365499
-9.930325,7,1776.354174
-6.993957,4,1778.301257
-4.725366,2,1779.034716
-3.446386,1,1780.3956
-4.82372,2,1781.270995
-4.263298,2,1781.70521
-3.603356,1,1782.035074
-6.974713,4,1784.24526
-7.867945,5,1786.151352
-6.556847,4,1787.885325
-5.996576,3,1789.050378
-3.745546,1,1789.373862
-6.409045,4,1790.968258
-3.398843,1,1791.383195
-10.000679,7,1795.078969
-12.940259,10,1800.379384
-3.930396,1,1800.89992
-3.435415,1,1801.220783
-3.810161,1,1801.559351
-6.341572,4,1803.208503
-3.560571,1,1803.51115
-4.970327,2,1804.858347
-3.150382,1,1805.248831
-5.790131,3,1806.524995
-5.307535,3,1807.895701
-8.810464,6,1810.774591
-7.975429,5,1812.935779
-5.854805,3,1814.084799
-8.003001,5,1816.650717
-5.035176,3,1817.689153
-3.762241,1,1818.026748
-3.367892,1,1818.34664
-3.779009,2,1818.937207
-3.634099,1,1819.250204
-4.983947,2,1820.05922
-3.563276,1,1820.365625
-3.464074,1,1820.682018
-6.94995,4,1822.631148
-5.002861,2,1823.345945
-9.886898,7,1828.511775
-4.951172,2,1829.643657
-4.75058,2,1830.422428
-5.996389,3,1831.895967
-4.78557,2,1832.72283
-9.895233,7,1835.611542
-3.522127,1,1836.003384
-8.00584,5,1838.377499
-3.778266,1,1838.695855
-6.002791,3,1839.933474
-4.887472,2,1840.859831
-6.837761,4,1842.26801
-6.860108,4,1844.106931
-8.974173,6,1847.058936
-3.721416,1,1847.366071
-3.707276,1,1847.6759
-3.821688,1,1848.004168
-3.911602,1,1848.468471
-5.97337,3,1849.554385
-3.397438,1,1849.927201
-7.820245,5,1852.382395
-5.807036,3,1853.702313
-3.749874,1,1854.006566
-5.806897,3,1855.017829
-5.950661,3,1856.083762
-3.392134,1,1856.37705
-3.871493,2,1857.099915
-5.753167,3,1858.275471
-6.666911,4,1860.352256
-4.863771,2,1861.259504
-3.740883,1,1861.590876
-4.865606,2,1862.323852
-3.158999,1,1862.651155
-3.632334,1,1863.005948
-3.414133,1,1863.331957
-8.7861,6,1865.736849
-8.964666,6,1868.691129
-22.996213,20,1877.846496
-22.921752,20,1887.008581
-4.810921,2,1887.626642
-4.857844,2,1888.437322
-6.945559,4,1890.564242
-6.918339,4,1892.248089
-3.553161,1,1892.564374
-3.183678,1,1892.924733
-5.520183,3,1894.168879
-3.541446,1,1894.473128
-4.881711,2,1895.460693
-6.874039,4,1897.496702
-5.978224,3,1898.819372
-3.572557,1,1899.121077
-5.518889,3,1900.479774
-9.582396,7,1903.932279
-3.22337,1,1904.257423
-3.346102,1,1904.584218
-3.745932,1,1905.020571
-4.834423,2,1905.781894
-11.9375,9,1909.89921
-5.914337,3,1911.230837
-4.751628,2,1911.914136
-5.954933,3,1913.174637
-7.981845,5,1915.147131
-3.712057,1,1915.463832
-4.597498,2,1916.427488
-5.755963,3,1917.342657
-3.689843,1,1917.642444
-3.955283,1,1918.301997
-3.901035,1,1918.712956
-5.930335,3,1920.173787
-3.53838,1,1920.502873
-3.333289,1,1920.861346
-3.511864,1,1921.161798
-4.989779,2,1921.937667
-5.63237,3,1923.348948
-11.916252,9,1927.720659
-5.930134,3,1928.933485
-4.680022,2,1929.606552
-8.811425,6,1932.426644
-3.916138,1,1932.933141
-4.824034,2,1933.544679
-4.914226,2,1934.259948
-3.371679,1,1934.555668
-5.793377,3,1935.82013
-20.893701,18,1944.0677
-8.948206,6,1946.951964
-4.865124,2,1947.499736
-5.944189,3,1948.845811
-3.551511,1,1949.168535
-3.593814,1,1949.468859
-3.621025,1,1949.799713
-5.001834,2,1950.61816
-3.347382,1,1950.941653
-3.601353,1,1951.253361
-7.897038,5,1953.514736
-3.348874,1,1953.815051
-4.755314,2,1954.493344
-3.87299,1,1955.038716
-17.077786,15,1961.925102
-4.774699,2,1962.783331
-4.831763,2,1963.536287
-7.664608,5,1965.616169
-6.690981,4,1967.176439
-4.724453,2,1967.894005
-3.40336,1,1968.205309
-3.773208,1,1968.527066
-5.993652,3,1969.810958
-3.626724,1,1970.113135
-4.725593,2,1971.096448
-8.549791,6,1973.76547
-5.711847,3,1974.849411
-7.811095,5,1977.17193
-3.71169,1,1977.482069
-6.865022,4,1979.03565
-10.788835,8,1983.691886
-6.897672,4,1985.172602
-8.747347,6,1987.6756
-8.905311,6,1990.20522
-6.786814,4,1991.701106
-6.302368,4,1993.619818
-3.57676,1,1994.193037
-4.766109,2,1995.179895
-5.892534,3,1996.5074
-4.598992,2,1997.12823
-7.916504,5,1998.920636
-3.506802,1,1999.23069
-3.40634,1,1999.686711
-3.809554,1,2000.15934
-6.352388,4,2001.656263
-3.545083,1,2002.017887
-9.254952,7,2004.733131
-5.441,3,2005.946379
-9.894515,7,2009.804161
-3.558314,1,2010.140044
-3.268145,1,2010.509134
-5.18413,3,2011.846417
-3.227062,1,2012.154905
-6.588882,4,2014.150401
-3.537594,1,2014.468245
-4.777623,2,2015.468112
-4.905363,2,2016.514658
-8.621436,6,2019.349343
-4.795889,2,2020.369275
-3.701527,1,2020.678586
-5.903632,3,2022.186748
-4.326773,2,2023.096816
-10.694013,8,2027.222776
-4.71082,2,2027.890756
-4.938599,2,2028.956842
-3.492995,1,2029.262236
-5.915296,3,2030.782957
-3.435054,1,2031.082134
-3.250623,1,2031.399414
-3.45427,1,2031.7556
-3.11128,1,2032.093828
-3.460012,1,2032.386766
-6.858038,4,2033.970947
-15.761468,13,2039.861218
-4.600702,2,2040.674345
-4.8271,2,2041.770062
-3.358318,1,2042.070718
-3.569411,1,2042.413523
-5.909713,3,2043.593533
-9.606057,7,2046.273587
-3.447355,1,2046.576457
-5.994003,3,2047.768781
-6.363183,4,2049.678817
-4.673642,2,2050.621596
-4.856695,2,2051.315212
-3.494661,1,2051.753701
-4.525552,2,2052.491688
-3.319873,1,2052.832213
-5.778697,3,2054.052121
-3.419796,1,2054.380968
-3.647766,1,2054.857343
-3.533906,1,2055.24669
-6.92847,4,2056.888092
-4.859068,2,2057.462868
-8.775521,6,2059.85945
-4.899759,2,2060.682243
-8.418329,6,2063.66208
-4.682737,2,2064.429152
-7.92415,5,2066.336677
-5.922993,3,2067.592555
-4.880477,2,2068.527203
-5.000452,2,2069.532981
-3.589292,1,2069.828206
-9.714385,7,2072.806612
-5.902766,3,2074.074014
-10.790664,8,2078.381913
-4.800959,2,2078.936433
-6.003787,3,2080.24253
-3.485113,1,2080.559901
-3.684898,1,2081.007345
-3.470945,1,2081.379984
-6.986584,4,2083.305151
-3.369625,1,2083.616685
-3.593137,1,2083.928156
-3.263257,1,2084.253197
-5.731648,3,2085.50418
-5.705767,3,2086.696332
-4.738255,2,2087.306144
-4.990018,2,2088.205894
-8.845488,6,2090.860036
-4.885427,2,2091.649884
-11.916987,9,2095.899282
-3.508443,1,2096.209301
-17.986366,15,2103.614603
-3.395043,1,2103.914216
-4.741899,2,2104.525682
-4.977817,2,2105.442316
-4.873416,2,2106.40188
-13.001805,10,2111.137936
-3.111253,1,2111.474967
-3.456291,1,2111.803585
-3.527601,1,2112.111952
-4.723574,2,2112.823855
-10.988429,8,2116.472994
-5.31656,3,2117.919702
-16.747689,14,2124.967469
-7.80483,5,2127.239224
-3.257576,1,2127.560627
-7.003832,4,2129.627894
-6.91392,4,2131.587517
-5.818837,4,2133.373844
-3.555896,1,2133.681779
-6.851778,4,2135.37164
-3.666823,1,2135.671422
-4.449419,2,2136.288738
-4.87769,2,2137.008179
-3.777311,1,2137.439987
-10.815713,8,2140.869652
-6.950723,4,2142.559389
-11.001138,8,2145.874201
-3.809371,1,2146.20586
-8.735758,6,2148.897918
-4.958986,2,2149.706105
-4.96821,2,2150.507228
-3.377311,1,2150.81629
-3.483654,1,2151.150417
-3.836032,1,2151.662855
-5.768662,3,2152.733584
-7.938295,5,2154.743703
-6.005117,3,2156.049015
-12.97074,10,2159.854639
-3.626666,1,2160.202128
-4.73548,2,2161.025714
-8.861643,6,2163.845253
-3.634316,1,2164.149745
-5.84025,3,2165.459292
-3.528854,1,2165.922799
-3.459072,1,2166.417108
-4.489859,2,2167.041855
-5.855821,3,2168.133711
-3.858811,1,2168.543501
-5.827611,3,2169.659943
-3.551887,1,2169.969265
-3.461396,1,2170.278159
-3.553277,1,2170.578086
-10.943286,8,2174.432269
-5.822979,3,2175.846467
-5.724375,3,2176.956547
-3.51375,1,2177.254148
-3.157065,1,2177.571788
-15.864915,13,2183.150772
-6.404224,4,2185.128135
-4.928835,2,2185.8901
-4.169617,2,2186.559203
-7.783306,5,2188.590686
-4.969293,2,2189.379887
-3.52877,1,2189.683645
-9.737298,7,2193.419138
-3.92896,1,2193.952075
-3.800569,1,2194.280319
-4.467809,2,2195.01852
-6.953084,4,2196.759377
-5.981254,3,2198.230983
-4.801478,2,2199.067607
-8.341359,6,2201.349327
-4.845972,2,2202.044353
-3.436612,1,2202.519969
-5.928784,3,2203.966032
-5.93012,3,2205.505957
-3.806168,1,2205.994564
-2.980234,1,2206.350901
-5.968053,3,2207.343565
-5.820853,3,2208.80887
-5.719203,3,2209.935397
-7.703122,5,2212.246248
-7.511255,5,2214.507393
-4.715353,2,2215.199873
-12.830895,10,2220.023756
-3.516604,1,2220.458955
-3.308166,1,2220.821064
-3.36023,1,2221.11972
-5.880134,3,2222.265838
-6.980019,4,2224.170772
-3.711865,1,2224.479756
-3.583228,1,2224.900181
-3.624102,1,2225.25016
-3.694308,1,2225.560745
-8.910361,6,2228.243172
-11.803266,9,2231.756818
-9.662489,7,2235.211433
-3.744793,1,2235.517889
-5.627577,3,2237.069743
-3.511242,1,2237.376614
-6.584572,4,2238.916402
-3.623013,1,2239.223072
-5.751494,3,2240.533969
-3.474949,1,2240.839577
-4.669235,2,2241.678817
-11.989178,9,2246.266521
-3.722616,1,2246.579139
-4.617,2,2247.368335
-5.922879,3,2248.588953
-5.774671,3,2249.866735
-4.84394,2,2251.090726
-3.339359,1,2251.382703
-4.968834,2,2252.446973
-3.354357,1,2252.865014
-4.6378,2,2253.55624
-4.9547,2,2254.670345
-10.793145,8,2258.34783
-15.244957,13,2263.852944
-3.760171,1,2264.164955
-3.561568,1,2264.46253
-5.89889,3,2265.631061
-19.933008,17,2273.592512
-6.977031,4,2275.161071
-6.857754,4,2276.883367
-3.481362,1,2277.359945
-4.978277,2,2278.603386
-5.973272,3,2279.666338
-6.596557,4,2281.738516
-4.578037,2,2282.370982
-5.824924,3,2283.522774
-3.294202,1,2283.849392
-4.954424,2,2285.045784
-5.294077,3,2286.051713
-3.360778,1,2286.366226
-3.103746,1,2286.699004
-4.960098,2,2287.639929
-4.641691,2,2288.340464
-3.775984,1,2288.951333
-3.796272,1,2289.538388
-4.996004,2,2290.29804
-7.392536,5,2292.641222
-4.888845,2,2293.615213
-9.608079,7,2296.994767
-4.985269,2,2298.027346
-4.633503,2,2298.703575
-6.879353,4,2300.127077
-4.777389,2,2300.729639
-6.988209,4,2302.112463
-5.81987,3,2303.355597
-5.651816,3,2304.516776
-3.808717,1,2304.841954
-5.808674,3,2306.09925
-4.876108,2,2306.813527
-6.740343,4,2308.790079
-6.974948,4,2310.553533
-4.825779,2,2311.35771
-5.609142,3,2312.329777
-5.850498,3,2313.510469
-6.954891,4,2315.235628
-6.831916,4,2317.035006
-12.857265,10,2321.589939
-8.87987,6,2324.198812
-5.803086,3,2325.472222
-3.730736,1,2325.787671
-6.969617,4,2327.678699
-9.907656,7,2331.1121
-4.914061,2,2331.905261
-3.590387,1,2332.206489
-5.870554,3,2333.555943
-4.811253,2,2334.148065
-5.961179,3,2335.483593
-3.619289,1,2335.8865
-4.783355,2,2336.52334
-3.16438,1,2336.849942
-5.832764,3,2338.086051
-3.490594,1,2338.397313
-4.638103,2,2339.319874
-3.496212,1,2339.652799
-3.827191,1,2340.17196
-5.741346,3,2341.557644
-5.861357,3,2342.710152
-6.880915,4,2344.574306
-3.783097,1,2344.895996
-3.355587,1,2345.200056
-4.949608,2,2346.289823
-6.952277,4,2347.864952
-5.408602,3,2349.136945
-3.442618,1,2349.454676
-5.994276,3,2350.702211
-5.883766,3,2351.795964
-2.992483,1,2352.132201
-3.24261,1,2352.439056
-3.523095,1,2352.764126
-4.816905,2,2353.679975
-3.678049,1,2354.199996
-5.492014,3,2355.674268
-9.488455,7,2359.275583
-9.011708,6,2361.924731
-3.68211,1,2362.236002
-6.905132,4,2364.384137
-3.528048,1,2364.773809
-11.924379,9,2368.922226
-7.829659,5,2371.089966
-5.928529,3,2372.496659
-5.99991,3,2373.554276
-4.732431,2,2374.176443
-3.788385,1,2374.486624
-6.998635,4,2376.313659
-4.380801,2,2377.108204
-5.98247,3,2378.410962
-3.532293,1,2378.722259
-4.896125,2,2379.570959
-4.642538,2,2380.497005
-3.200606,1,2380.816234
-4.949189,2,2381.59276
-4.80934,2,2382.41251
-4.799892,2,2383.216332
-4.966566,2,2383.989252
-3.313951,1,2384.318177
-3.480497,1,2384.63706
-3.949391,1,2385.151403
-3.427573,1,2385.451095
-4.928921,2,2386.302724
-4.882234,2,2387.123254
-3.545118,1,2387.426068
-5.937664,3,2389.143558
-4.933375,3,2390.151065
-3.40135,1,2390.515098
-7.720715,5,2392.52566
-7.488032,5,2394.695762
-4.991431,2,2395.44835
-3.696664,1,2395.757454
-3.505825,1,2396.241817
-4.811789,2,2397.298937
-6.804946,4,2399.010635
-4.853156,2,2399.715551
-4.653365,2,2400.619778
-9.947614,7,2403.806374
-5.675986,3,2405.269972
-10.764353,8,2408.416636
-4.596323,2,2409.34135
-7.958514,5,2411.719494
-5.847,3,2413.013634
-4.810931,2,2413.712553
-4.961773,2,2414.343912
-4.195499,2,2415.216862
-3.546041,1,2415.517186
-3.419724,1,2415.826791
-3.503223,1,2416.271524
-5.986203,3,2418.022814
-3.317967,1,2418.327261
-7.63276,5,2420.739225
-4.737999,2,2421.394849
-3.472284,1,2421.713534
-4.909265,2,2422.773366
-3.48439,1,2423.085679
-4.482575,2,2423.823294
-8.869149,6,2426.832501
-13.802593,11,2432.211963
-4.791429,2,2433.057602
-4.765417,2,2433.85317
-3.441736,1,2434.168488
-3.287438,1,2434.475507
-4.80847,2,2435.172945
-3.613228,1,2435.538601
-6.512642,4,2437.428039
-3.531974,1,2437.761484
-3.647101,1,2438.06841
-3.549823,1,2438.401552
-19.765692,17,2446.693271
-7.975115,5,2449.018335
-5.479939,3,2450.517176
-13.013736,10,2455.288586
-4.983163,2,2456.467003
-6.75371,4,2458.314247
-6.648475,4,2460.085863
-9.850183,7,2463.293022
-4.922766,2,2464.163111
-5.470003,3,2465.743738
-4.552524,2,2466.407789
-3.098228,1,2466.720534
-3.275491,1,2467.183772
-7.93333,5,2469.389885
-3.41028,1,2469.76471
-5.515791,3,2471.035728
-8.600626,6,2474.159053
-5.972751,3,2475.412431
-8.977228,6,2478.249553
-7.95488,5,2480.503336
-9.763577,7,2483.354035
-4.501412,2,2483.977719
-3.512702,1,2484.278358
-3.311096,1,2484.597543
-3.855072,1,2485.064573
-6.481243,4,2487.114062
-9.556475,7,2490.527958
-3.665163,1,2490.845922
-4.624488,2,2491.55929
-3.558958,1,2491.938476
-3.553216,1,2492.257082
-4.773678,2,2493.078418
-3.383199,1,2493.383075
-6.885691,4,2495.580673
-3.209353,1,2495.90431
-7.931756,5,2497.866241
-3.389362,1,2498.170504
-4.995786,2,2498.847896
-3.461407,1,2499.1786
-3.557309,1,2499.501339
-5.835663,3,2500.603521
-4.878942,2,2501.367372
-3.951092,1,2501.901718
-3.505272,1,2502.217519
-5.779856,3,2503.420418
-3.725814,1,2503.723867
-4.902032,2,2504.646921
-5.949479,3,2505.696254
-3.735337,1,2506.003448
-4.182041,2,2506.771543
-3.615608,1,2507.073307
-4.898724,2,2507.70673
-5.894129,3,2509.28172
-3.779474,1,2509.592134
-3.598499,1,2509.937136
-3.580698,1,2510.304366
-6.970554,4,2512.795037
-8.988348,6,2515.867186
-7.486509,5,2518.257557
-3.428347,1,2518.563679
-3.92899,1,2519.077193
-12.736549,10,2523.506419
-6.631468,4,2525.392625
-5.829859,3,2526.536793
-3.885471,1,2527.063006
-4.499659,2,2527.911564
-3.224403,1,2528.281507
-4.942018,2,2529.466654
-6.844186,4,2530.915825
-8.871013,6,2533.481952
-3.728879,1,2533.781332
-5.910873,3,2535.222615
-4.512166,2,2536.019981
-10.338218,8,2539.377808
-3.833519,1,2539.876217
-6.882947,4,2541.242039
-6.549295,4,2542.859196
-4.352222,2,2543.836632
-7.914549,5,2545.8963
-11.826234,9,2550.08163
-4.794837,2,2550.660158
-4.720664,2,2551.466236
-4.942939,2,2552.263858
-6.623894,4,2553.88278
-7.922884,5,2556.041324
-8.952156,6,2559.025505
-10.918946,8,2562.607246
-6.747791,4,2564.22001
-9.857394,7,2567.63902
-6.662969,4,2569.613457
-3.795107,1,2569.932681
-5.951364,3,2570.958857
-3.725023,1,2571.263628
-6.756527,4,2572.928327
-13.467247,11,2578.335131
-3.398646,1,2578.660249
-6.832127,4,2580.448268
-6.331409,4,2582.132814
-3.892631,1,2582.55859
-6.895518,5,2584.543438
-9.731472,7,2587.487903
-4.614864,2,2588.219133
-4.01776,2,2588.829823
-3.264056,1,2589.167902
-4.545446,2,2590.025183
-3.508876,1,2590.333183
-8.598556,6,2593.298762
-8.002365,5,2595.431432
-3.941094,1,2595.945635
-3.684716,1,2596.311857
-3.773596,1,2596.619382
-5.888362,3,2597.911821
-4.770528,2,2598.786542
-4.938508,2,2599.585702
-5.792486,3,2600.856431
-3.445959,1,2601.156207
-3.596518,1,2601.475062
-9.891896,7,2604.558065
-4.904639,2,2605.289132
-4.768696,2,2606.075135
-4.904714,2,2606.823885
-3.582763,1,2607.128379
-4.900267,2,2608.109093
-3.626751,1,2608.607758
-4.801407,2,2609.309151
-9.585108,7,2612.578988
-3.829055,1,2613.085443
-4.7921,2,2613.844268
-6.892084,4,2615.486559
-3.45226,1,2615.810188
-4.462861,2,2616.65455
-5.712778,3,2617.913508
-9.548576,7,2621.148573
-3.22292,1,2621.47368
-6.899932,4,2623.551783
-3.666707,1,2623.896594
-7.675564,5,2625.910965
-3.155105,1,2626.222248
-3.446951,1,2626.533842
-8.914765,6,2628.876612
-5.985886,3,2630.428644
-3.718375,1,2631.00642
-4.726095,2,2631.922892
-3.950385,1,2632.426812
-3.562539,1,2632.794866
-3.702444,1,2633.107816
-9.815962,7,2636.384677
-7.952524,5,2638.469899
-4.927652,2,2639.554052
-3.117775,1,2645.806917
-7.805037,5,2647.935809
-3.639352,1,2648.242435
-5.898145,3,2649.526168
-4.964455,2,2650.719833
-4.740112,2,2651.370613
-4.834569,2,2652.173607
-5.953363,3,2654.273729
-3.294691,1,2654.58178
-3.530752,1,2654.9271
-4.607782,2,2655.937269
-5.504041,3,2657.363229
-3.915183,1,2657.911786
-6.870567,4,2659.516054
-17.501388,15,2667.233767
-5.001702,2,2667.927855
-4.7457,2,2668.886369
-3.744374,1,2669.26947
-15.515116,13,2674.982089
-3.520478,1,2675.295415
-3.475941,1,2675.603745
-3.733303,1,2675.90827
-3.731485,1,2676.33183
-4.995556,2,2677.081994
-3.403279,1,2677.377617
-3.506889,1,2677.704417
-6.950698,4,2679.785358
-3.653396,1,2680.08803
-3.741448,1,2680.411629
-3.7642,1,2680.739497
-3.996495,2,2681.575908
-5.976371,3,2682.683132
-3.602748,1,2683.000053
-9.983946,7,2685.902701
-5.727962,3,2687.018827
-5.515574,3,2688.462681
-3.825481,1,2689.037795
-3.932727,1,2689.562516
-4.988419,2,2690.424312
-6.939449,4,2692.222467
-3.583055,1,2692.530318
-3.583297,1,2692.838795
-4.877661,2,2693.728469
-4.810081,2,2694.52118
-6.005291,3,2695.569282
-5.688974,3,2696.743817
-5.717815,3,2698.039851
-4.823533,2,2698.968091
-4.730289,2,2699.736974
-6.760616,4,2701.728409
-4.271204,2,2702.735999
-4.880072,2,2703.621513
-3.431267,1,2703.927709
-3.401895,1,2704.247395
-9.953551,7,2707.12652
-4.831579,2,2707.673953
-6.741387,4,2709.127414
-3.008918,1,2709.442574
-6.620994,4,2710.95498
-3.440947,1,2711.327842
-3.622385,1,2711.697663
-8.841661,6,2714.621046
-3.650381,1,2714.931303
-6.909973,4,2716.78718
-4.81282,2,2717.444345
-3.658696,1,2717.791402
-3.714488,1,2718.118346
-3.47187,1,2718.614306
-4.978433,2,2719.261869
-4.935073,2,2719.932278
-4.940511,2,2720.99181
-5.329429,3,2722.265431
-6.723415,4,2723.82413
-5.936608,3,2724.817101
-4.850486,2,2725.62291
-3.280722,1,2725.956083
-3.590191,1,2726.29004
-7.859419,5,2728.490735
-3.577372,1,2728.808237
-3.628267,1,2729.125166
-3.721512,1,2729.467448
-9.866009,7,2732.402029
-3.068828,1,2732.769269
-4.885879,2,2733.76579
-7.805336,5,2735.865827
-3.008567,1,2736.208694
-6.925293,4,2737.960862
-3.294345,1,2738.278812
-4.863992,2,2739.368657
-7.915592,5,2742.123798
-4.91074,2,2742.844126
-4.99154,2,2743.981327
-3.906168,1,2744.484188
-3.759151,1,2744.790376
-4.839752,2,2745.618936
-4.74288,2,2746.337054
-9.964014,7,2749.58451
-5.948947,3,2750.86865
-3.911519,1,2751.420111
-3.65472,1,2751.723868
-4.981324,2,2752.609273
-5.952471,3,2754.105225
-4.648407,2,2754.943261
-5.922539,3,2756.124517
-3.351869,1,2756.567101
-3.68208,1,2756.877363
-7.975399,5,2759.056648
-3.944068,1,2759.541001
-3.491053,1,2759.905467
-5.988294,3,2761.079093
-4.93538,2,2761.882739
-3.204922,1,2762.196414
-4.09775,2,2762.905638
-9.905386,7,2766.500186
-3.575646,1,2766.866174
-4.966713,2,2767.840035
-4.04425,2,2768.747037
-3.580542,1,2769.177937
-3.530064,1,2769.486201
-4.871558,2,2770.33573
-3.775335,1,2770.668845
-5.811935,3,2771.833699
-4.781868,2,2772.517602
-3.661947,1,2772.884158
-5.474219,3,2774.203868
-3.543542,1,2774.509404
-16.736754,14,2781.285822
-4.73452,2,2782.108266
-3.64106,1,2782.417016
