# {"env_id": "PickbotPickContinuousDoorHandle-v0", "t_start": 1560348626.379589} 
r,l,t
-2.972043,1,10076.658238
-3.033265,1,10077.242621
-3.021943,1,10077.828176
-3.054937,1,10078.383334
-2.954826,1,10078.938352
-3.021309,1,10079.528944
-3.186158,1,10080.077709
-2.994742,1,10080.641429
-3.100352,1,10081.251618
-3.027654,1,10081.824173
-2.973713,1,10082.410228
-2.972184,1,10082.982162
-2.951374,1,10083.542228
-3.042648,1,10084.0941
-3.01869,1,10084.741485
-3.08972,1,10085.358233
-2.995414,1,10085.90553
-2.981342,1,10086.467009
-3.019326,1,10087.036547
-3.066951,1,10087.602391
-2.98698,1,10088.226295
-2.969164,1,10088.779114
-2.92583,1,10089.326763
-3.050248,1,10089.877736
-2.980154,1,10090.456645
-3.077025,1,10090.996673
-3.048034,1,10091.5479
-3.024415,1,10092.098262
-3.000948,1,10092.655256
-3.071167,1,10093.260858
-2.959222,1,10093.812758
-2.96093,1,10094.379212
-3.052607,1,10094.980898
-3.011805,1,10095.55793
-3.04432,1,10096.144517
-2.87046,1,10096.727123
-2.933388,1,10097.311878
-2.973908,1,10097.868937
-2.949144,1,10098.434057
-3.106629,1,10099.019174
-2.957437,1,10099.581065
-3.022213,1,10100.137
-3.046988,1,10100.715976
-3.025222,1,10101.289065
-2.969898,1,10101.849211
-2.950276,1,10102.419778
-2.881589,1,10103.006442
-2.995974,1,10103.554536
-3.106722,1,10104.109727
-3.042921,1,10104.660704
-2.977419,1,10105.228919
-2.975563,1,10105.801001
-2.986843,1,10106.363991
-3.031842,1,10106.918926
-3.005063,1,10107.462565
-2.980808,1,10108.014847
-2.971911,1,10108.601502
-2.974551,1,10109.158103
-3.006471,1,10109.755551
-3.247959,1,10110.31964
-3.083006,1,10110.88029
-3.01684,1,10111.43081
-3.010583,1,10111.981526
-3.041592,1,10112.538102
-2.954023,1,10113.091211
-3.013503,1,10113.65955
-2.977721,1,10114.229767
-3.029184,1,10114.78875
-3.028495,1,10115.336786
-2.969494,1,10115.896061
-2.99872,1,10116.461713
-2.9706,1,10117.045158
-3.030048,1,10117.612931
-2.986988,1,10118.190301
-2.996769,1,10118.775754
-2.950802,1,10119.375083
-2.897201,1,10119.936497
-2.956336,1,10120.515022
-2.978194,1,10121.075997
-3.029384,1,10121.631752
-2.997379,1,10122.21293
-2.971913,1,10122.811235
-3.047278,1,10123.370697
-3.059786,1,10123.99808
-3.110043,1,10124.589582
-3.168725,1,10125.149718
-3.036059,1,10125.739223
-3.005106,1,10126.30334
-2.974675,1,10126.856104
-3.132271,1,10127.424403
-3.039236,1,10128.005357
-3.041393,1,10128.598844
-2.970271,1,10129.152914
-2.989442,1,10129.721283
-3.032342,1,10130.272654
-3.113409,1,10130.818695
-3.115617,1,10131.420552
-3.001826,1,10131.97992
-3.008104,1,10132.538177
-3.018274,1,10133.090528
-2.977727,1,10133.647923
-2.901867,1,10134.211054
-3.075709,1,10134.76983
-3.235982,1,10135.310685
-2.967598,1,10135.882162
-2.974309,1,10136.462626
-3.058023,1,10137.029001
-3.044523,1,10137.591353
-3.130992,1,10138.136271
-3.028023,1,10138.699133
-3.034613,1,10139.280746
-3.033587,1,10139.836123
-3.175669,1,10140.42664
-3.138405,1,10140.979216
-2.965517,1,10141.559989
-3.033322,1,10142.109224
-3.065872,1,10142.680384
-2.981873,1,10143.267396
-3.105049,1,10143.854795
-2.955888,1,10144.420754
-3.008009,1,10144.978891
-3.042326,1,10145.583687
-2.90195,1,10146.139005
-2.872791,1,10146.71173
-2.909385,1,10147.262774
-2.97448,1,10147.849145
-3.040256,1,10148.431123
-2.979442,1,10148.983953
-3.018443,1,10149.618077
-2.987737,1,10150.182472
-3.005591,1,10150.738537
-3.004213,1,10151.284047
-3.025722,1,10151.844737
-3.011788,1,10152.414024
-2.991308,1,10152.974712
-3.097961,1,10153.536104
-2.975374,1,10154.093565
-3.134318,1,10154.669531
-2.943529,1,10155.225936
-3.08784,1,10155.783322
-3.118294,1,10156.359673
-2.963288,1,10156.90782
-3.182864,1,10157.476637
-2.881957,1,10158.035441
-3.063709,1,10158.634826
-2.98276,1,10159.193085
-2.987298,1,10159.747809
-2.994561,1,10160.300005
-2.839715,1,10160.864901
-2.959502,1,10161.426907
-2.929419,1,10162.024573
-2.964459,1,10162.589539
-2.9819,1,10163.154954
-3.171272,1,10163.707591
-2.973745,1,10164.289421
-2.90822,1,10164.83514
-3.152521,1,10165.409233
-3.042434,1,10165.96065
-2.948787,1,10166.506775
-2.981984,1,10167.071162
-2.99671,1,10167.627376
-2.960593,1,10168.211397
-3.005981,1,10168.775294
-3.214232,1,10169.305607
-3.083924,1,10169.890198
-3.210274,1,10170.449448
-2.94223,1,10171.029907
-3.132753,1,10171.587067
-3.059257,1,10172.156421
-2.997052,1,10172.730346
-3.02696,1,10173.307082
-2.965931,1,10173.859639
-2.994863,1,10174.429147
-3.119641,1,10174.99737
-3.527287,1,10175.562011
-3.093609,1,10176.134673
-3.118323,1,10176.7249
-2.996437,1,10177.267533
-3.057804,1,10177.836031
-2.976351,1,10178.420596
-3.075506,1,10178.98311
-2.974342,1,10179.568307
-3.138509,1,10180.13457
-3.075321,1,10180.705094
-3.121607,1,10181.260218
-2.977309,1,10181.824997
-2.988816,1,10182.381892
-3.050351,1,10182.979495
-3.055022,1,10183.54893
-3.115613,1,10184.081863
-3.047661,1,10184.649367
-3.080616,1,10185.207221
-3.000457,1,10185.773175
-3.021368,1,10186.345227
-2.965333,1,10186.932426
-3.019629,1,10187.50558
-3.049453,1,10188.129912
-3.082327,1,10188.686859
-3.031401,1,10189.247086
-3.169819,1,10189.780793
-3.056559,1,10190.34381
-2.997814,1,10190.920727
-3.060506,1,10191.501235
-2.913212,1,10192.058081
-3.133341,1,10192.600882
-3.042478,1,10193.189102
-3.099356,1,10193.748972
-3.040075,1,10194.314108
-3.018214,1,10194.863263
-3.004974,1,10195.424526
-2.988617,1,10196.023717
-2.972279,1,10196.591563
-3.181628,1,10197.141308
-2.957841,1,10197.716533
-3.032061,1,10198.271831
-2.962844,1,10198.834279
-3.057297,1,10199.380675
-3.041065,1,10199.938302
-3.115199,1,10200.489393
-3.013129,1,10201.045367
-2.989012,1,10201.606061
-3.067603,1,10202.147786
-3.069492,1,10202.771587
-2.969559,1,10203.315373
-3.043285,1,10203.881961
-3.061308,1,10204.445551
-3.05685,1,10205.009172
-2.967864,1,10205.56229
-2.984054,1,10206.114128
-2.889438,1,10206.719984
-3.010499,1,10207.262265
-2.988373,1,10207.827755
-3.017228,1,10208.405754
-2.902237,1,10208.957825
-3.054698,1,10209.512369
-3.081653,1,10210.105395
-2.863379,1,10210.653353
-3.040873,1,10211.240194
-3.026735,1,10211.786199
-3.032389,1,10212.362504
-2.979987,1,10212.930804
-3.379136,1,10213.48581
-3.066304,1,10214.045828
-3.018714,1,10214.618382
-2.960526,1,10215.186775
-3.037831,1,10215.747571
-3.000087,1,10216.305314
-2.98693,1,10216.874708
-2.991043,1,10217.452092
-3.191262,1,10217.990856
-2.958962,1,10218.557675
-3.153784,1,10219.100088
-3.026925,1,10219.650279
-3.047649,1,10220.20601
-3.00008,1,10220.78249
-3.076483,1,10221.345594
-3.028458,1,10221.901602
-3.106977,1,10222.45688
-3.106631,1,10223.141645
-3.015569,1,10223.687535
-3.124391,1,10224.236892
-2.937195,1,10224.800669
-2.983113,1,10225.376756
-3.011324,1,10225.945864
-3.022021,1,10226.531434
-3.043071,1,10227.113052
-2.957862,1,10227.65976
-2.97464,1,10228.222026
-3.165606,1,10228.777538
-2.980886,1,10229.361268
-2.927008,1,10229.916868
-3.012476,1,10230.464871
-3.050472,1,10231.025728
-3.096566,1,10231.590645
-2.949779,1,10232.148296
-3.089023,1,10232.701263
-3.045385,1,10233.241752
-2.97176,1,10233.799827
-3.143027,1,10234.354177
-3.32219,1,10234.895587
-3.037619,1,10235.481334
-2.991698,1,10236.06838
-3.018209,1,10236.643718
-2.983706,1,10237.234147
-2.962544,1,10237.796932
-3.049959,1,10238.356679
-2.974467,1,10238.938392
-2.965858,1,10239.513186
-3.027663,1,10240.087974
-3.167044,1,10240.640807
-3.058263,1,10241.191649
-3.054107,1,10241.800775
-3.098707,1,10242.392268
-2.969091,1,10242.993726
-3.082448,1,10243.550855
-2.963686,1,10244.103766
-2.997852,1,10244.651134
-3.025026,1,10245.226155
-2.988575,1,10245.804093
-3.115258,1,10246.354729
-3.000028,1,10246.908746
-3.018634,1,10247.477477
-2.937848,1,10248.042765
-3.097449,1,10248.596739
-3.054931,1,10249.160651
-3.094468,1,10249.723701
-3.048404,1,10250.277681
-3.09905,1,10250.84528
-2.9472,1,10251.425423
-2.969457,1,10251.999477
-2.886521,1,10252.570304
-2.918432,1,10253.119327
-3.062951,1,10253.678592
-3.06737,1,10254.236748
-3.093945,1,10254.815405
-3.056721,1,10255.380536
-3.116336,1,10255.984522
-2.974624,1,10256.55249
-3.064591,1,10257.108424
-2.871957,1,10257.645225
-3.058726,1,10258.205644
-2.994343,1,10258.79479
-3.069014,1,10259.367718
-2.892537,1,10259.930814
-3.011005,1,10260.495507
-3.084636,1,10261.045206
-3.142025,1,10261.61692
-2.979397,1,10262.168124
-2.99674,1,10262.716136
-3.10888,1,10263.334906
-3.048966,1,10263.881806
-2.996994,1,10264.467446
-2.9158,1,10265.038135
-3.021649,1,10265.596892
-3.040486,1,10266.155717
-3.013862,1,10266.726853
-2.903989,1,10267.280031
-2.984726,1,10267.838391
-2.981109,1,10268.442918
-3.083468,1,10269.014202
-3.047867,1,10269.577103
-2.991878,1,10270.134932
-2.99641,1,10270.717736
-2.979075,1,10271.311521
-2.949139,1,10271.882117
-3.020801,1,10272.432696
-2.992305,1,10273.005856
-3.029303,1,10273.591461
-2.986721,1,10274.146125
-3.054917,1,10274.699545
-3.034235,1,10275.248131
-3.101245,1,10275.800138
-3.057604,1,10276.373898
-2.986794,1,10276.936803
-2.929722,1,10277.506641
-3.076109,1,10278.079001
-2.982342,1,10278.63829
-3.098298,1,10279.199709
-2.969908,1,10279.770956
-3.004028,1,10280.324417
-3.023404,1,10280.882359
-3.106065,1,10281.479626
-2.985256,1,10282.042071
-2.984309,1,10282.589487
-3.226756,1,10283.165831
-3.03468,1,10283.725194
-3.006846,1,10284.264296
-3.011559,1,10284.832464
-3.037929,1,10285.404204
-2.886859,1,10285.980859
-2.930474,1,10286.579135
-3.089191,1,10287.133599
-2.98079,1,10287.734772
-3.065975,1,10288.297716
-3.005682,1,10288.869463
-3.13541,1,10289.442362
-2.958042,1,10290.007084
-3.020537,1,10290.556943
-3.022705,1,10291.117229
-2.972848,1,10291.67734
-3.18032,1,10292.270712
-3.052114,1,10292.811249
-3.01878,1,10293.379654
-3.06203,1,10293.939195
-2.986049,1,10294.50663
-2.965374,1,10295.095506
-2.988386,1,10295.65974
-3.158973,1,10296.209027
-2.935323,1,10296.778594
-2.976719,1,10297.311764
-3.012173,1,10297.899885
-2.984968,1,10298.51427
-3.094723,1,10299.116186
-3.097291,1,10299.696037
-3.049842,1,10300.25093
-3.028508,1,10300.838574
-3.020177,1,10301.445428
-3.038089,1,10302.020246
-2.960431,1,10302.640949
-3.112999,1,10303.247136
-2.970904,1,10303.794048
-3.067387,1,10304.365697
-2.955067,1,10304.932762
-3.101995,1,10305.526809
-2.972698,1,10306.103083
-3.103691,1,10306.700661
-3.000567,1,10307.253039
-3.075662,1,10307.847753
-2.983622,1,10308.435311
-2.974902,1,10309.050066
-3.09304,1,10309.633831
-3.150813,1,10310.230019
-2.964312,1,10310.792703
-3.043767,1,10311.340454
-3.015067,1,10311.9742
-2.948427,1,10312.528284
-2.985034,1,10313.105716
-3.022293,1,10313.654059
-3.159197,1,10314.31013
-2.983422,1,10314.855221
-3.109496,1,10315.437651
-3.184142,1,10316.000217
-2.995307,1,10316.566503
-3.02685,1,10317.13132
-2.954471,1,10317.709993
-3.019468,1,10318.296263
-2.989596,1,10318.86362
-2.995292,1,10319.433723
-3.106379,1,10320.023661
-3.060393,1,10320.583161
-2.981198,1,10321.166965
-3.027669,1,10321.729753
-3.03871,1,10322.355915
-2.970694,1,10322.921819
-3.081192,1,10323.497133
-3.046981,1,10324.101344
-2.960365,1,10324.676134
-3.034719,1,10325.263147
-3.117835,1,10325.85325
-3.015709,1,10326.481455
-2.948535,1,10327.02279
-3.028212,1,10327.614933
-3.159747,1,10328.182215
-2.988565,1,10328.760467
-2.995235,1,10329.345527
-2.961912,1,10329.910073
-3.102428,1,10330.510598
-3.018862,1,10331.049182
-3.000011,1,10331.602633
-3.008995,1,10332.184805
-3.010698,1,10332.764004
-3.027915,1,10333.322321
-3.043277,1,10333.889527
-2.98739,1,10334.467137
-3.043623,1,10335.048466
-3.09651,1,10335.600847
-2.967647,1,10336.182506
-2.968543,1,10336.74482
-3.03961,1,10337.306847
-2.968327,1,10337.890094
-3.008399,1,10338.463693
-3.083704,1,10339.017735
-2.998567,1,10339.611105
-3.033715,1,10340.160974
-3.036223,1,10340.726158
-3.035219,1,10341.309348
-3.012237,1,10341.871618
-3.006403,1,10342.450319
-2.948998,1,10343.017105
-3.203459,1,10343.556839
-2.975716,1,10344.142919
-3.051402,1,10344.698775
-3.098599,1,10345.267168
-2.975542,1,10345.822865
-2.990967,1,10346.395023
-2.837868,1,10346.990551
-3.020672,1,10347.540243
-3.218278,1,10348.109354
-3.074139,1,10348.660984
-3.117839,1,10349.238904
-2.976247,1,10349.806685
-3.019178,1,10350.359682
-2.980007,1,10350.919172
-2.991982,1,10351.490273
-3.106565,1,10352.051595
-3.07529,1,10352.624364
-2.971176,1,10353.192053
-3.031192,1,10353.753677
-2.993104,1,10354.291557
-3.079869,1,10354.894831
-3.024916,1,10355.46317
-3.084658,1,10356.023666
-3.255007,1,10356.575385
-2.987888,1,10357.129472
-3.049414,1,10357.707559
-2.955015,1,10358.289399
-2.990414,1,10358.906836
-3.020179,1,10359.453813
-2.977392,1,10360.022022
-3.000156,1,10360.668867
-2.973313,1,10361.240462
-3.104086,1,10361.84044
-2.99334,1,10362.423456
-3.037337,1,10363.007175
-3.015903,1,10363.591924
-2.992529,1,10364.186893
-2.970328,1,10364.761557
-3.022191,1,10365.351257
-2.964412,1,10365.919044
-3.033697,1,10366.4912
-3.08712,1,10367.059581
-2.998039,1,10367.616974
-3.234353,1,10368.169116
-3.101564,1,10368.785804
-3.032183,1,10369.363216
-3.335948,1,10369.958785
-2.952738,1,10370.528997
-3.112566,1,10371.116701
-3.063081,1,10371.728729
-3.049954,1,10372.33129
-3.026515,1,10372.89761
-2.985756,1,10373.465977
-3.030697,1,10374.037261
-3.038242,1,10374.669005
-3.017763,1,10375.235661
-3.226717,1,10375.777284
-2.979684,1,10376.346073
-2.984662,1,10376.898422
-3.106266,1,10377.469621
-2.971005,1,10378.028886
-3.001635,1,10378.60485
-2.955859,1,10379.174312
-2.998942,1,10379.735935
-3.200966,1,10380.309691
-3.00999,1,10380.861622
-2.971188,1,10381.453614
-3.041479,1,10382.02041
-2.97824,1,10382.599121
-2.980914,1,10383.155889
-2.963679,1,10383.724224
-3.037957,1,10384.309844
-3.024661,1,10384.894936
-2.911989,1,10385.465525
-2.981349,1,10386.018417
-3.021822,1,10386.593687
-2.907161,1,10387.155715
-2.98825,1,10387.720565
-2.965615,1,10388.3063
-3.026934,1,10388.883138
-2.954234,1,10389.458003
-3.037858,1,10390.029067
-3.498175,1,10390.58693
-2.986946,1,10391.136952
-2.906179,1,10391.691084
-3.103805,1,10392.284567
-2.992246,1,10392.86153
-2.991219,1,10393.432601
-2.921706,1,10393.990232
-2.936515,1,10394.561524
-2.99415,1,10395.127075
-3.052238,1,10395.68476
-3.020041,1,10396.256923
-2.968565,1,10396.823351
-3.068973,1,10397.394433
-3.16876,1,10397.948839
-3.137278,1,10398.507195
-2.964602,1,10399.079509
-2.881556,1,10399.631482
-2.98309,1,10400.192967
-3.066908,1,10400.793882
-2.976804,1,10401.358044
-2.985897,1,10401.975967
-2.999136,1,10402.531074
-3.0916,1,10403.110644
-2.946555,1,10403.684634
-3.008841,1,10404.245065
-2.960483,1,10404.803737
-2.993802,1,10405.410026
-2.954984,1,10405.994128
-3.054928,1,10406.576097
-2.981563,1,10407.142253
-3.119544,1,10407.721436
-2.956038,1,10408.30898
-3.067634,1,10408.886569
-3.093914,1,10409.498825
-3.020232,1,10410.101071
-2.942204,1,10410.667441
-2.982812,1,10411.273727
-3.007059,1,10411.83936
-2.97211,1,10412.409786
-3.099294,1,10413.042799
-3.040075,1,10413.612878
-2.998663,1,10414.172137
-2.975526,1,10414.745251
-3.0275,1,10415.300415
-3.058017,1,10415.841939
-3.039868,1,10416.389989
-3.157345,1,10416.966951
-3.017553,1,10417.520495
-3.121906,1,10418.082935
-3.065556,1,10418.655759
-2.979486,1,10419.231399
-2.933099,1,10419.812717
-3.144347,1,10420.382999
-2.999145,1,10420.969961
-2.934479,1,10421.541721
-3.016954,1,10422.09686
-3.076302,1,10422.6546
-3.030911,1,10423.243024
-3.025319,1,10423.827412
-3.062955,1,10424.404909
-3.07634,1,10424.976648
-3.130122,1,10425.527682
-3.101274,1,10426.12733
-3.00541,1,10426.718332
-3.040068,1,10427.290752
-2.967458,1,10427.848643
-2.990514,1,10428.415503
-2.971064,1,10428.981194
-2.950033,1,10429.542807
-3.111913,1,10430.173626
-3.006325,1,10430.764214
-2.971848,1,10431.358973
-2.974395,1,10431.939637
-3.005633,1,10432.534831
-2.990297,1,10433.100312
-2.871933,1,10433.674871
-3.044087,1,10434.257731
-3.061467,1,10434.82746
-2.994048,1,10435.434864
-3.297589,1,10436.006936
-2.992898,1,10436.573686
-2.968802,1,10437.124505
-3.066886,1,10437.703611
-3.038576,1,10438.249165
-2.971647,1,10438.800963
-2.940772,1,10439.46933
-2.966774,1,10440.021982
-3.143322,1,10440.557875
-2.980309,1,10441.126226
-3.04114,1,10441.680595
-2.987316,1,10442.249522
-3.03281,1,10442.804986
-3.053295,1,10443.380528
-2.969949,1,10443.953092
-3.107869,1,10444.539597
-3.108734,1,10445.090106
-2.928206,1,10445.651315
-3.104482,1,10446.242417
-3.014478,1,10446.813756
-2.982015,1,10447.378107
-2.948757,1,10447.951035
-3.134214,1,10448.517997
-3.065564,1,10449.070281
-3.09949,1,10449.633059
-2.967696,1,10450.21131
-3.009532,1,10450.791959
-3.032147,1,10451.390093
-3.03446,1,10451.94558
-3.11492,1,10452.537284
-3.111607,1,10453.082884
-3.160132,1,10453.638755
-2.982995,1,10454.188358
-2.976769,1,10454.755827
-2.968842,1,10455.350057
-3.026049,1,10455.901355
-2.957608,1,10456.50281
-2.985383,1,10457.054857
-2.974223,1,10457.606061
-3.019775,1,10458.160776
-2.957644,1,10458.733678
-2.991535,1,10459.292939
-3.027878,1,10459.864897
-3.012361,1,10460.446445
-3.02213,1,10461.043768
-2.883617,1,10461.607407
-3.06303,1,10462.188266
-3.01696,1,10462.774371
-3.029469,1,10463.315235
-3.042367,1,10463.882068
-2.916335,1,10464.516294
-2.95649,1,10465.091074
-2.95136,1,10465.670817
-2.97479,1,10466.228387
-3.128028,1,10466.781386
-2.953643,1,10467.361899
-2.875775,1,10467.928219
-3.040466,1,10468.551251
-3.036875,1,10469.154592
-3.084979,1,10469.791077
-2.999089,1,10470.355248
-3.041756,1,10470.932506
-3.124154,1,10471.504467
-2.968747,1,10472.064295
-2.981179,1,10472.622605
-2.956287,1,10473.184948
-3.052661,1,10473.728265
-2.97883,1,10474.324728
-3.271105,1,10474.910818
-2.917784,1,10475.467406
-2.836681,1,10476.028182
-3.021742,1,10476.587282
-3.041011,1,10477.175882
-3.154675,1,10477.75741
-2.993863,1,10478.335124
-2.986915,1,10478.911701
-2.957971,1,10479.475837
-3.09605,1,10480.083881
-2.961123,1,10480.645165
-3.066548,1,10481.216991
-3.280655,1,10481.817825
-2.978698,1,10482.403092
-2.964807,1,10482.975374
-3.080797,1,10483.560945
-3.021138,1,10484.152503
-3.089445,1,10484.694438
-2.968175,1,10485.247747
-3.102332,1,10485.855928
-3.081054,1,10486.449782
-2.939219,1,10487.001308
-3.060108,1,10487.563245
-2.994838,1,10488.1395
-2.965774,1,10488.692924
-3.052134,1,10489.301769
-3.098658,1,10489.887187
-2.998952,1,10490.440718
-3.034824,1,10490.999838
-3.014195,1,10491.585275
-2.968573,1,10492.201889
-3.060028,1,10492.803968
-2.954003,1,10493.360128
-2.919787,1,10493.929509
-3.011246,1,10494.492872
-2.884517,1,10495.051618
-2.937425,1,10495.649911
-3.008953,1,10496.216274
-3.052292,1,10496.775789
-3.172271,1,10497.35324
-3.096506,1,10497.914224
-2.959215,1,10498.465153
-3.010444,1,10499.037262
-3.08543,1,10499.603282
-2.991269,1,10500.197883
-2.989251,1,10500.789102
-2.963801,1,10501.38272
-2.996492,1,10501.987468
-3.035209,1,10502.568276
-3.039525,1,10503.13903
-2.832706,1,10503.720329
-3.068842,1,10504.332077
-3.039776,1,10504.883576
-2.945811,1,10505.799592
-3.172415,1,10506.361167
-3.000132,1,10506.941475
-3.047408,1,10507.494477
-3.051859,1,10508.067912
-2.941573,1,10508.641234
-3.114064,1,10509.207997
-3.016633,1,10509.777069
-2.954581,1,10510.351162
-3.070703,1,10510.911638
-2.955542,1,10511.484607
-3.124112,1,10512.063474
-2.972512,1,10512.622898
-3.348565,1,10513.223544
-3.049264,1,10513.809498
-3.01148,1,10514.359729
-3.025691,1,10514.952806
-3.084004,1,10515.516177
-3.154202,1,10516.072201
-2.969846,1,10516.635486
-3.007204,1,10517.19561
-2.968027,1,10517.772205
-3.024316,1,10518.327104
-3.127913,1,10518.887633
-2.979183,1,10519.459681
-2.952823,1,10520.022115
-2.94952,1,10520.584024
-3.049918,1,10521.130073
-3.125894,1,10521.682011
-2.969439,1,10522.264565
-3.045822,1,10522.84634
-3.022516,1,10523.399324
-3.269593,1,10523.951078
-3.027493,1,10524.595102
-3.030324,1,10525.159103
-3.036315,1,10525.712916
-3.032071,1,10526.275154
-2.962111,1,10526.827945
-2.956438,1,10527.414692
-2.991137,1,10527.990665
-3.024387,1,10528.555082
-2.893186,1,10529.158084
-3.053657,1,10529.724999
-2.976749,1,10530.280769
-3.068451,1,10530.925982
-2.935664,1,10531.473022
-3.037126,1,10532.038051
-3.113299,1,10532.619706
-3.033295,1,10533.172764
-3.033415,1,10533.76031
-3.027562,1,10534.308769
-3.107095,1,10534.864459
-3.107133,1,10535.414039
-2.911682,1,10535.974608
-2.956408,1,10536.537016
-3.014675,1,10537.096726
-3.079047,1,10537.674206
-3.076015,1,10538.249567
-3.059331,1,10538.801863
-2.940384,1,10539.378399
-2.916206,1,10539.941128
-3.063553,1,10540.505171
-3.02785,1,10541.060591
-3.039578,1,10541.633715
-3.00998,1,10542.188421
-3.031602,1,10542.743003
-2.949924,1,10543.310924
-3.06406,1,10543.857106
-2.930751,1,10544.437757
-3.06277,1,10545.023374
-2.997857,1,10545.615202
-3.097405,1,10546.189627
-3.012634,1,10546.760729
-3.03616,1,10547.34051
-2.989962,1,10547.9248
-3.029251,1,10548.487129
-2.969714,1,10549.077408
-2.942405,1,10549.657694
-3.057681,1,10550.269631
-3.415819,1,10550.796092
-3.060109,1,10551.352789
-2.973021,1,10551.912667
-2.953982,1,10552.500787
-2.982164,1,10553.062176
-2.941058,1,10553.613945
-3.002992,1,10554.169194
-3.106492,1,10554.735015
-2.985518,1,10555.317709
-2.965302,1,10555.871037
-3.129395,1,10556.435495
-2.988027,1,10556.993425
-3.01891,1,10557.544348
-3.205889,1,10558.08339
-3.027457,1,10558.667737
-3.258871,1,10559.214377
-3.021421,1,10559.782684
-2.965781,1,10560.352729
-2.944962,1,10560.913396
-2.971806,1,10561.477618
-3.032408,1,10562.042204
-2.963384,1,10562.620773
-2.987911,1,10563.172419
-3.024182,1,10563.749696
-3.096512,1,10564.303958
-2.993776,1,10564.863516
-3.034966,1,10565.45692
-3.101374,1,10566.041829
-2.994787,1,10566.636019
-2.987579,1,10567.229887
-2.982057,1,10567.782466
-3.031134,1,10568.360868
-3.071758,1,10568.919014
-3.052512,1,10569.47952
-3.011262,1,10570.056279
-2.98414,1,10570.612092
-2.9081,1,10571.177363
-3.114342,1,10571.737971
-3.065463,1,10572.296539
-3.050172,1,10572.865549
-3.030926,1,10573.449736
-3.16761,1,10574.007798
-2.959651,1,10574.559001
-2.957253,1,10575.128007
-2.938065,1,10575.688569
-2.986364,1,10576.278546
-3.051762,1,10576.834695
-3.035902,1,10577.432517
-2.935806,1,10578.016173
-3.031016,1,10578.560375
-3.023551,1,10579.137831
-3.185521,1,10579.697171
-2.947024,1,10580.265496
-2.965962,1,10580.821921
-3.026348,1,10581.38467
-3.058883,1,10581.999543
-2.946594,1,10582.57011
-3.0606,1,10583.174959
-3.07773,1,10583.716632
-2.964824,1,10584.273904
-2.941121,1,10584.840347
-2.896914,1,10585.422876
-3.04025,1,10585.992235
-2.963935,1,10586.565248
-3.079052,1,10587.152938
-2.984993,1,10587.706039
-3.142635,1,10588.264178
-2.92895,1,10588.849791
-3.088099,1,10589.404961
-3.003361,1,10589.95335
-2.980868,1,10590.608677
-3.072346,1,10591.173407
-2.941011,1,10591.751004
-3.045958,1,10592.324498
-3.028317,1,10592.88418
-2.976638,1,10593.465873
-3.00751,1,10594.039474
-2.96643,1,10594.603359
-3.05012,1,10595.155918
-2.995971,1,10595.716079
-2.975519,1,10596.276485
-3.118313,1,10596.832646
-3.109871,1,10597.366682
-3.012352,1,10597.931939
-3.056053,1,10598.498474
-3.19074,1,10599.02136
-3.009635,1,10599.554387
-3.178564,1,10600.103054
-3.206607,1,10600.646507
-2.959783,1,10601.201189
-2.963066,1,10601.769726
-3.026658,1,10602.316719
-2.994,1,10602.895684
-3.015678,1,10603.475036
-3.003042,1,10604.074477
-2.894962,1,10604.624139
-2.990305,1,10605.20254
-2.961245,1,10605.770777
-3.040986,1,10606.331961
-2.97069,1,10606.906818
-3.012475,1,10607.463952
-2.996177,1,10608.036992
-3.084472,1,10608.604227
-3.040188,1,10609.16378
-3.041866,1,10609.749856
-2.994063,1,10610.32829
-3.082508,1,10610.872898
-3.040788,1,10611.429068
-3.009205,1,10611.99415
-2.957784,1,10612.598145
-3.109469,1,10613.139949
-3.036592,1,10613.712247
-3.027453,1,10614.283718
-2.936949,1,10614.854798
-3.038966,1,10615.414228
-3.065218,1,10615.998153
-3.061423,1,10616.569582
-3.055581,1,10617.172887
-2.973962,1,10617.724161
-2.978007,1,10618.292445
-3.01449,1,10618.870272
-3.088883,1,10619.423799
-3.080318,1,10619.994645
-2.954264,1,10620.553377
-2.966203,1,10621.118192
-2.987345,1,10621.671018
-3.040144,1,10622.222882
-3.036417,1,10622.776096
-3.005399,1,10623.347878
-2.906541,1,10623.915971
-2.984935,1,10624.467354
-3.046918,1,10625.043163
-3.039147,1,10625.594801
-2.979896,1,10626.142945
-2.968172,1,10626.727729
-2.962639,1,10627.277808
-3.066767,1,10627.821228
-2.992267,1,10628.403171
-3.085431,1,10628.998088
-3.001586,1,10629.582708
-2.961306,1,10630.180323
-3.00721,1,10630.718902
-2.994734,1,10631.286119
-2.984414,1,10631.840333
-3.052293,1,10632.428904
-2.85322,1,10633.009226
-3.043194,1,10633.568993
-2.980499,1,10634.153323
-3.048674,1,10634.727263
-3.078914,1,10635.285416
-3.095795,1,10635.830998
-3.133521,1,10636.406026
-3.029764,1,10636.973162
-3.028369,1,10637.525511
-3.073503,1,10638.080107
-2.953475,1,10638.620683
-3.047869,1,10639.169397
-2.953379,1,10639.731436
-3.111577,1,10640.318034
-2.970189,1,10640.872648
-3.005545,1,10641.439816
-2.972558,1,10642.010665
-3.030994,1,10642.611098
-3.078069,1,10643.161583
-3.14372,1,10643.729537
-3.044167,1,10644.294255
