entloss,entropy,eplenmean,eprewmean,eprewsem,epsofar,epthisiter,ev_tdlam_before,meankl,optimgain,surrgain,timelapsed,timestepsofar
-0.0,-3.032404,1.0,-2.9658532,0.010264809,44030,1024,-0.00010883808135986328,0.0010250882,0.005187295,0.005187295,25162.46652173996,44032
-0.0,-3.067938,1.0,-2.9647782,0.011988935,45054,1024,-5.733966827392578e-05,0.0010107043,0.0036522835,0.0036522835,25748.212610721588,45056
-0.0,-3.1093557,1.0,-2.9679456,0.0117744105,46078,1024,1.9311904907226562e-05,0.0010116599,0.003499513,0.003499513,26334.371784448624,46080
-0.0,-3.1330893,1.0,-2.9653645,0.0145217385,47102,1024,-6.031990051269531e-05,0.0010211427,0.005684691,0.005684691,26922.25851368904,47104
-0.0,-3.1640165,1.0,-2.9662259,0.010415741,48126,1024,-2.86102294921875e-05,0.0010224729,0.0029477528,0.0029477528,27511.179883241653,48128
-0.0,-3.2183225,1.0,-2.9632382,0.009542447,49150,1024,-3.933906555175781e-06,0.0010087048,0.0029240064,0.0029240064,28098.31064391136,49152
-0.0,-3.2508752,1.0,-2.965924,0.013207091,50174,1024,-0.00015079975128173828,0.0010096128,0.00374297,0.00374297,28684.88973236084,50176
-0.0,-3.277943,1.0,-2.9684973,0.010482467,51198,1024,-0.000110626220703125,0.001020499,0.00399343,0.00399343,29274.429891586304,51200
-0.0,-3.3061223,1.0,-2.9660192,0.010714118,52222,1024,-2.3126602172851562e-05,0.0010130637,0.006114231,0.006114231,29860.330609083176,52224
-0.0,-3.3314967,1.0,-2.962737,0.014861945,53246,1024,-2.193450927734375e-05,0.0010126366,0.0019948976,0.0019948976,30446.24056339264,53248
-0.0,-3.3513322,1.0,-2.9649422,0.011070947,54270,1024,-0.0001609325408935547,0.001010882,0.005116827,0.005116827,31034.318257331848,54272
-0.0,-3.3516867,1.0,-2.9625835,0.01507067,55292,1022,0.20023012161254883,0.0009001244,0.0015389826,0.0015389826,31625.45493578911,55296
-0.0,-3.3885345,1.0,-2.9659011,0.009936673,56316,1024,7.867813110351562e-05,0.0010159428,0.004770284,0.004770284,32212.5925116539,56320
-0.0,-3.4362738,1.0,-2.9660192,0.010040656,57340,1024,-0.00012671947479248047,0.0010083254,0.0023553,0.0023553,32798.4250330925,57344
-0.0,-3.467747,1.0,-2.9656377,0.0118110385,58364,1024,-4.9948692321777344e-05,0.0010184236,0.0043539125,0.0043539125,33385.65537571907,58368
-0.0,-3.5312803,1.0,-2.9643657,0.012406328,59388,1024,4.506111145019531e-05,0.0010095689,0.0028585447,0.0028585447,33970.88650035858,59392
-0.0,-3.5638804,1.0,-2.966662,0.010887655,60412,1024,3.6656856536865234e-05,0.0010145839,0.004684484,0.004684484,34558.36664056778,60416
-0.0,-3.5832484,1.0,-2.9647808,0.010421729,61436,1024,7.063150405883789e-05,0.0010134699,0.0037522418,0.0037522418,35146.61169910431,61440
-0.0,-3.5798497,1.0,-2.965566,0.010843967,62460,1024,-0.00027000904083251953,0.0010151296,0.0047040014,0.0047040014,35737.59919309616,62464
-0.0,-3.6037364,1.0,-2.9656806,0.010224508,63484,1024,-1.9431114196777344e-05,0.0010192168,0.0069232685,0.0069232685,36325.37129878998,63488
-0.0,-3.6323302,1.0,-2.9685397,0.0128668025,64508,1024,-3.635883331298828e-05,0.0010157714,0.0038613402,0.0038613402,36915.02168440819,64512
-0.0,-3.6393185,1.0,-2.9687552,0.009465983,65532,1024,-0.0002982616424560547,0.0010160153,0.002929348,0.002929348,37503.95954704285,65536
-0.0,-3.6672854,1.0,-2.9687657,0.010799235,66556,1024,3.7550926208496094e-05,0.0010160933,0.009034072,0.009034072,38090.63896942139,66560
-0.0,-3.6968691,1.0,-2.966085,0.011143649,67580,1024,-4.1365623474121094e-05,0.0010209358,0.005026659,0.005026659,38679.107570409775,67584
-0.0,-3.7107236,1.0,-2.964883,0.010406936,68604,1024,0.00021439790725708008,0.0010129751,0.0059553776,0.0059553776,39269.61056923866,68608
-0.0,-3.7414744,1.0,-2.9658787,0.010547485,69628,1024,-6.318092346191406e-06,0.0010136303,0.0026308727,0.0026308727,39860.165640830994,69632
-0.0,-3.7731724,1.0,-2.9647183,0.011625344,70652,1024,-0.00014448165893554688,0.001023639,0.005246902,0.005246902,40447.92090153694,70656
-0.0,-3.8178213,1.0,-2.9647648,0.010047458,71676,1024,-0.0003145933151245117,0.001007888,0.0029510641,0.0029510641,41037.51180934906,71680
-0.0,-3.8480833,1.0,-2.9662738,0.017540446,72700,1024,-2.276897430419922e-05,0.0010169051,0.0036690454,0.0036690454,41624.83729290962,72704
-0.0,-3.8644998,1.0,-2.962933,0.012056608,73724,1024,-4.2438507080078125e-05,0.0010127457,0.00437675,0.00437675,42211.51710438728,73728
-0.0,-3.90922,1.0,-2.9665527,0.009410114,74748,1024,-0.00038623809814453125,0.0010106403,0.003908281,0.003908281,42801.455206394196,74752
-0.0,-3.9293284,1.0,-2.9661047,0.008189141,75772,1024,-0.0001252889633178711,0.0009973412,0.003365554,0.003365554,43390.36462187767,75776
-0.0,-3.9279191,1.0,-2.9697006,0.009841412,76796,1024,-0.0022389888763427734,0.0010109664,0.003982487,0.003982487,43979.015669345856,76800
-0.0,-3.9686818,1.0,-2.9675286,0.009959006,77820,1024,4.965066909790039e-05,0.0010175761,0.004398493,0.004398493,44568.02797269821,77824
-0.0,-3.9434705,1.0,-2.9657245,0.010347143,78844,1024,4.929304122924805e-05,0.0009973198,0.0028536662,0.0028536662,45158.05742478371,78848
-0.0,-3.969118,1.0,-2.9642754,0.010416554,79868,1024,1.8477439880371094e-06,0.0010103337,0.004982287,0.004982287,45746.63497018814,79872
-0.0,-4.0018907,1.0,-2.967125,0.012013286,80892,1024,-0.00015020370483398438,0.0010031522,0.0043831514,0.0043831514,46334.269127845764,80896
-0.0,-4.001991,1.0,-2.965279,0.01085969,81915,1023,0.1962757706642151,0.00044834573,0.0012914739,0.0012914739,46925.35008764267,81920
-0.0,-4.018892,1.0,-2.96244,0.01321847,82939,1024,-0.0004292726516723633,0.0010060598,0.0034921342,0.0034921342,47516.11758899689,82944
-0.0,-4.0266895,1.0,-2.9662423,0.0072052195,83963,1024,-1.633167266845703e-05,0.0010064407,0.0022546593,0.0022546593,48104.32375764847,83968
-0.0,-4.0340304,1.0,-2.9657319,0.011492821,84987,1024,0.00045233964920043945,0.0010173622,0.0053726453,0.0053726453,48691.15946149826,84992
-0.0,-4.0533137,1.0,-2.9682438,0.010800571,86011,1024,0.00019043684005737305,0.0010021033,0.0017614029,0.0017614029,49280.142082214355,86016
-0.0,-4.101212,1.0,-2.9680655,0.009317107,87035,1024,-0.0001354217529296875,0.0010108976,0.0034731217,0.0034731217,49869.465854644775,87040
-0.0,-4.1107183,1.0,-2.9616444,0.009376243,88059,1024,2.6881694793701172e-05,0.0010083879,0.0021281396,0.0021281396,50459.424822330475,88064
-0.0,-4.1237445,1.0,-2.9635444,0.010815454,89083,1024,-0.00012576580047607422,0.0010147556,0.0021800548,0.0021800548,51048.20114660263,89088
-0.0,-4.1274495,1.0,-2.9627967,0.014103219,90107,1024,3.910064697265625e-05,0.0009839274,0.003233462,0.003233462,51635.99436855316,90112
-0.0,-4.1425433,1.0,-2.9664779,0.014623369,91131,1024,0.0001761317253112793,0.0010121611,0.004759551,0.004759551,52223.98521256447,91136
-0.0,-4.157154,1.0,-2.9668522,0.010621732,92155,1024,-0.00019288063049316406,0.0010233822,0.0057547586,0.0057547586,52813.40474700928,92160
-0.0,-4.184979,1.0,-2.9641056,0.0089851,93179,1024,8.279085159301758e-05,0.001003023,0.0036011762,0.0036011762,53402.54148769379,93184
-0.0,-4.196202,1.0,-2.9663177,0.013440604,94203,1024,-1.0967254638671875e-05,0.0010077565,0.0030468605,0.0030468605,53992.16203856468,94208
-0.0,-4.214414,1.0,-2.9650006,0.012432455,95227,1024,-0.00024199485778808594,0.001016238,0.0058326907,0.0058326907,54583.679881095886,95232
-0.0,-4.256598,1.0,-2.9645233,0.009616759,96251,1024,-0.00033724308013916016,0.0010137171,0.0036853221,0.0036853221,55173.31879115105,96256
-0.0,-4.2749248,1.0,-2.9623947,0.012593987,97275,1024,-8.440017700195312e-05,0.0010046372,0.0040366706,0.0040366706,55762.231624126434,97280
-0.0,-4.313807,1.0,-2.9699025,0.018333914,98299,1024,-0.0003191232681274414,0.0010051795,0.0019723326,0.0019723326,56349.148750543594,98304
-0.0,-4.302035,1.0,-2.962091,0.011821546,99323,1024,-8.690357208251953e-05,0.0009977883,0.0059354175,0.0059354175,56938.89576840401,99328
-0.0,-4.311014,1.0,-2.960239,0.017903926,100347,1024,-0.00020742416381835938,0.0010090311,0.0042793723,0.0042793723,57529.41748738289,100352
-0.0,-4.3360405,1.0,-2.9611535,0.00976289,101371,1024,-0.00027942657470703125,0.0010086533,0.003672367,0.003672367,58119.764689683914,101376
-0.0,-4.3414845,1.0,-2.9583993,0.013562301,102395,1024,-2.4557113647460938e-05,0.0010024235,0.004046156,0.004046156,58709.797589063644,102400
-0.0,-4.3249702,1.0,-2.9642506,0.011219357,103419,1024,7.808208465576172e-06,0.00097571855,0.0013957135,0.0013957135,59298.81794857979,103424
-0.0,-4.375103,1.0,-2.9618306,0.010720311,104443,1024,-0.0003107786178588867,0.001010036,0.004163757,0.004163757,59888.53921341896,104448
-0.0,-4.3861547,1.0,-2.9613233,0.013038836,105467,1024,-0.00017404556274414062,0.0010062632,0.004246546,0.004246546,60475.33692955971,105472
-0.0,-4.413723,1.0,-2.9653497,0.013753686,106491,1024,0.00010120868682861328,0.0010105843,0.0031072106,0.0031072106,61062.83587145805,106496
-0.0,-4.432905,1.0,-2.964995,0.009506586,107515,1024,-0.00041925907135009766,0.0010214769,0.0059102625,0.0059102625,61649.27983593941,107520
-0.0,-4.47633,1.0,-2.9637074,0.016230231,108539,1024,3.0875205993652344e-05,0.0010111515,0.00459456,0.00459456,62234.660101652145,108544
-0.0,-4.507874,1.0,-2.9634752,0.011074219,109563,1024,-1.9073486328125e-06,0.0010132837,0.0040807957,0.0040807957,62820.32702970505,109568
-0.0,-4.5183372,1.0,-2.9617112,0.009744976,110587,1024,-7.092952728271484e-05,0.0010148357,0.0035386626,0.0035386626,63408.27250909805,110592
-0.0,-4.551567,1.0,-2.9654174,0.01198785,111611,1024,-3.528594970703125e-05,0.0010160318,0.004363036,0.004363036,63996.55631351471,111616
-0.0,-4.567248,1.0,-2.9623623,0.012794193,112635,1024,4.231929779052734e-06,0.001012847,0.0038613642,0.0038613642,64582.39665722847,112640
-0.0,-4.617789,1.0,-2.9658055,0.0102897985,113659,1024,-4.76837158203125e-06,0.001015149,0.0052377353,0.0052377353,65170.47631120682,113664
-0.0,-4.6394734,1.0,-2.9610534,0.015209176,114683,1024,-0.00021541118621826172,0.0010136506,0.0042331107,0.0042331107,65758.52181887627,114688
-0.0,-4.6735096,1.0,-2.9633796,0.011301346,115707,1024,-0.0002434253692626953,0.001015703,0.004583227,0.004583227,66345.75630235672,115712
-0.0,-4.68541,1.0,-2.9636877,0.011951372,116731,1024,-0.00021827220916748047,0.0009995569,0.0045135124,0.0045135124,66932.49745035172,116736
-0.0,-4.691168,1.0,-2.964021,0.010529779,117755,1024,6.306171417236328e-05,0.0009974566,0.0053074947,0.0053074947,67520.10172605515,117760
-0.0,-4.6934586,1.0,-2.962784,0.011952058,118779,1024,-0.00019347667694091797,0.0010181942,0.0041772816,0.0041772816,68106.51779317856,118784
-0.0,-4.715296,1.0,-2.9588501,0.01101417,119803,1024,-4.410743713378906e-05,0.001009009,0.004415783,0.004415783,68692.71465873718,119808
-0.0,-4.7242475,1.0,-2.963761,0.014265465,120827,1024,-0.00011157989501953125,0.0010114398,0.0018920433,0.0018920433,69279.87937402725,120832
-0.0,-4.767774,1.0,-2.9648423,0.010255323,121851,1024,8.469820022583008e-05,0.0010095504,0.0037164837,0.0037164837,69867.76039981842,121856
-0.0,-4.812447,1.0,-2.9674897,0.011299083,122875,1024,-9.298324584960938e-05,0.0010093198,0.0020207353,0.0020207353,70454.86470222473,122880
-0.0,-4.8166966,1.0,-2.962961,0.010217841,123899,1024,8.106231689453125e-06,0.0009938363,0.0059687607,0.0059687607,71043.01897478104,123904
-0.0,-4.834944,1.0,-2.967194,0.011200458,124923,1024,-0.00025451183319091797,0.0010092906,0.0027373997,0.0027373997,71630.6917924881,124928
-0.0,-4.835419,1.0,-2.964648,0.014298898,125945,1022,0.18668276071548462,0.00047055836,0.0019666376,0.0019666376,72219.28074097633,125952
-0.0,-4.827215,1.0,-2.9639,0.011942112,126969,1024,-0.00016164779663085938,0.0009868566,0.0036884886,0.0036884886,72804.41664648056,126976
-0.0,-4.850861,1.0,-2.9661822,0.010129699,127993,1024,-3.9577484130859375e-05,0.0010033546,0.0019473191,0.0019473191,73392.81941914558,128000
-0.0,-4.8803973,1.0,-2.9614406,0.011731768,129017,1024,2.849102020263672e-05,0.0010223016,0.004356064,0.004356064,73981.02406334877,129024
-0.0,-4.919106,1.0,-2.962315,0.011075706,130041,1024,7.68899917602539e-05,0.0010078698,0.0035478985,0.0035478985,74567.74095702171,130048
-0.0,-4.9307294,1.0,-2.962564,0.013524696,131065,1024,-5.424022674560547e-05,0.0010103465,0.0034759417,0.0034759417,75156.84791946411,131072
-0.0,-4.9706388,1.0,-2.967207,0.01082665,132089,1024,-2.1576881408691406e-05,0.00101107,0.0039064046,0.0039064046,75744.13455176353,132096
-0.0,-4.9773173,1.0,-2.9629893,0.009174858,133113,1024,-0.00012421607971191406,0.001008291,0.003867771,0.003867771,76332.71863770485,133120
-0.0,-4.9710135,1.0,-2.9658825,0.010966005,134137,1024,-0.00026094913482666016,0.0010090432,0.0052399505,0.0052399505,76919.82474923134,134144
-0.0,-5.003304,1.0,-2.9653137,0.010306599,135160,1023,0.1956416368484497,0.000985798,0.0014178238,0.0014178238,77508.1187877655,135168
-0.0,-4.9927063,1.0,-2.9652355,0.011394758,136184,1024,-0.00013148784637451172,0.0009958704,0.003547111,0.003547111,78097.49442744255,136192
-0.0,-4.990497,1.0,-2.9641728,0.0111036785,137208,1024,-0.0001074075698852539,0.0009945638,0.0029898537,0.0029898537,78685.44260597229,137216
-0.0,-5.012359,1.0,-2.9645336,0.012252079,138232,1024,-1.5616416931152344e-05,0.0010059682,0.0026083142,0.0026083142,79271.14626598358,138240
-0.0,-5.0622096,1.0,-2.964046,0.009832894,139256,1024,-0.00023412704467773438,0.0010086758,0.000736787,0.000736787,79858.64321064949,139264
-0.0,-5.0598164,1.0,-2.9645004,0.015215306,140280,1024,-0.00024187564849853516,0.0009931265,0.004158566,0.004158566,80448.07569217682,140288
-0.0,-5.062849,1.0,-2.9648557,0.012551397,141304,1024,-6.473064422607422e-05,0.0009977093,0.0021164322,0.0021164322,81036.13617992401,141312
-0.0,-5.06105,1.0,-2.961866,0.010744377,142328,1024,-8.249282836914062e-05,0.0009811375,0.0009434526,0.0009434526,81622.48512077332,142336
-0.0,-5.1019382,1.0,-2.963082,0.0086924,143352,1024,2.2530555725097656e-05,0.0010077949,0.0014855564,0.0014855564,82208.77187180519,143360
-0.0,-5.0804768,1.0,-2.963872,0.01128035,144376,1024,-9.763240814208984e-05,0.0009832284,0.0042265905,0.0042265905,82796.71063566208,144384
-0.0,-5.049488,1.0,-2.961318,0.016203389,145400,1024,0.0004755258560180664,0.0009787143,0.0022798385,0.0022798385,83384.53314971924,145408
-0.0,-5.085943,1.0,-2.962717,0.01201555,146424,1024,-0.0002932548522949219,0.0010170194,0.0044267345,0.0044267345,83973.6392736435,146432
-0.0,-5.10264,1.0,-2.964974,0.0113728745,147448,1024,-0.00017440319061279297,0.0010179417,0.003595383,0.003595383,84564.27707529068,147456
-0.0,-5.145073,1.0,-2.9672687,0.010580974,148472,1024,-0.00013172626495361328,0.0010144861,0.0038981875,0.0038981875,85152.5049393177,148480
-0.0,-5.1458974,1.0,-2.9670093,0.009775776,149496,1024,0.00012630224227905273,0.000999127,0.0030476605,0.0030476605,85742.59736394882,149504
-0.0,-5.113651,1.0,-2.9611511,0.01255337,150520,1024,-0.00018036365509033203,0.0009851528,0.003237389,0.003237389,86331.9409365654,150528
-0.0,-5.1564026,1.0,-2.9650319,0.01053628,151544,1024,-0.0002040863037109375,0.0010152808,0.0023764633,0.0023764633,86919.31129264832,151552
-0.0,-5.1728463,1.0,-2.9620183,0.0103604635,152568,1024,6.35981559753418e-05,0.0010028891,0.0037450413,0.0037450413,87507.56491541862,152576
-0.0,-5.1557612,1.0,-2.964879,0.016653096,153592,1024,-1.895427703857422e-05,0.0009875423,0.003601538,0.003601538,88093.464584589,153600
-0.0,-5.195559,1.0,-2.9633396,0.013446304,154616,1024,-0.0002225637435913086,0.00101003,0.0054604486,0.0054604486,88682.74748921394,154624
-0.0,-5.2059116,1.0,-2.9645321,0.009490996,155640,1024,1.8835067749023438e-05,0.0010113064,0.0030384602,0.0030384602,89270.71823763847,155648
-0.0,-5.222805,1.0,-2.9631689,0.011673672,156664,1024,3.7550926208496094e-06,0.0010146671,0.004373944,0.004373944,89859.1624660492,156672
-0.0,-5.209387,1.0,-2.9657648,0.011432378,157688,1024,2.8073787689208984e-05,0.0009950227,0.0015733911,0.0015733911,90445.90212321281,157696
-0.0,-5.247209,1.0,-2.9645784,0.009151799,158712,1024,8.666515350341797e-05,0.0010134135,0.0038688462,0.0038688462,91032.29272890091,158720
-0.0,-5.231251,1.0,-2.966007,0.011276569,159736,1024,-0.0006455183029174805,0.0009226682,0.0021991143,0.0021991143,91618.17735266685,159744
-0.0,-5.2109356,1.0,-2.9629936,0.011037421,160760,1024,-0.0001989603042602539,0.0009798207,0.0036441227,0.0036441227,92205.92702174187,160768
-0.0,-5.1810646,1.0,-2.963775,0.01072031,161784,1024,-2.8848648071289062e-05,0.0009921669,0.0020539202,0.0020539202,92793.06376361847,161792
-0.0,-5.213226,1.0,-2.964138,0.009357031,162808,1024,-0.00018215179443359375,0.0010130552,0.0048708655,0.0048708655,93378.81439256668,162816
-0.0,-5.2228103,1.0,-2.967408,0.010496197,163832,1024,-8.7738037109375e-05,0.0009990048,0.0028321166,0.0028321166,93965.43302702904,163840
-0.0,-5.246079,1.0,-2.9610348,0.011523535,164856,1024,0.00011730194091796875,0.0010064397,0.0042505004,0.0042505004,94553.89830040932,164864
-0.0,-5.223124,1.0,-2.9652994,0.012840343,165880,1024,-0.00018298625946044922,0.0009796262,0.0030243294,0.0030243294,95143.43128085136,165888
-0.0,-5.2470355,1.0,-2.9667258,0.009472175,166904,1024,-0.00025403499603271484,0.0010051486,0.002656932,0.002656932,95729.51717400551,166912
-0.0,-5.245575,1.0,-2.9620426,0.010369963,167928,1024,-0.00010502338409423828,0.0010027015,0.0029024668,0.0029024668,96317.46666765213,167936
-0.0,-5.2679095,1.0,-2.963363,0.010582258,168952,1024,-0.00015556812286376953,0.0010067078,0.00275302,0.00275302,96903.81505513191,168960
-0.0,-5.2677894,1.0,-2.9610302,0.00799125,169975,1023,0.18637710809707642,3.2548793e-05,1.3603387e+19,1.3603387e+19,97492.63281345367,169984
-0.0,-5.210947,1.0,-2.9630656,0.011349096,170999,1024,-3.8504600524902344e-05,0.0009806874,0.002719975,0.002719975,98079.97957468033,171008
-0.0,-5.244571,1.0,-2.962737,0.013268818,172023,1024,-0.0001615285873413086,0.001023211,0.0026106108,0.0026106108,98670.41860342026,172032
-0.0,-5.2261367,1.0,-2.9643173,0.011852715,173047,1024,-0.0003757476806640625,0.0009979216,0.0020619947,0.0020619947,99260.04117679596,173056
-0.0,-5.229233,1.0,-2.9669094,0.011363439,174071,1024,-5.626678466796875e-05,0.0010079008,0.002930128,0.002930128,99847.56496095657,174080
-0.0,-5.268688,1.0,-2.9588718,0.011072625,175095,1024,-0.00017189979553222656,0.0010139307,0.004179023,0.004179023,100433.63251662254,175104
-0.0,-5.296574,1.0,-2.9711814,0.037908375,176119,1024,-0.0002225637435913086,0.0010170372,0.008211449,0.008211449,101023.2259156704,176128
-0.0,-5.3087482,1.0,-2.9631145,0.009844943,177143,1024,-6.818771362304688e-05,0.0010038146,0.0016743457,0.0016743457,101611.790102005,177152
-0.0,-5.2736187,1.0,-2.964813,0.009105809,178167,1024,-0.00020051002502441406,0.0009790019,0.0027246438,0.0027246438,102198.41030788422,178176
-0.0,-5.3020244,1.0,-2.9638286,0.014135363,179191,1024,-0.00010406970977783203,0.0010197527,0.005271484,0.005271484,102789.75684118271,179200
-0.0,-5.3685756,1.0,-2.9643407,0.009573476,180215,1024,-0.00019824504852294922,0.0010075017,0.002773514,0.002773514,103375.38490891457,180224
-0.0,-5.3842273,1.0,-2.9661713,0.008092568,181239,1024,-0.0002624988555908203,0.0010072753,0.0035076942,0.0035076942,103962.86753797531,181248
-0.0,-5.384708,1.0,-2.9635112,0.011293153,182262,1023,0.19404059648513794,0.000537907,0.0011547124,0.0011547124,104554.39651846886,182272
-0.0,-5.3911633,1.0,-2.9647253,0.011666198,183286,1024,8.082389831542969e-05,0.0010167868,0.0034810123,0.0034810123,105143.56626057625,183296
-0.0,-5.4068685,1.0,-2.9650671,0.011313781,184310,1024,-0.0001392364501953125,0.0010023061,0.0041840393,0.0041840393,105733.0832388401,184320
-0.0,-5.3812876,1.0,-2.9660933,0.011938049,185334,1024,-4.6253204345703125e-05,0.0009875803,0.0029994966,0.0029994966,106321.69287610054,185344
-0.0,-5.4100575,1.0,-2.9590116,0.012468194,186358,1024,2.2232532501220703e-05,0.0010183911,0.013383808,0.013383808,106910.25983095169,186368
-0.0,-5.41053,1.0,-2.964786,0.012356948,187380,1022,0.19314706325531006,0.0011419008,0.00024153199,0.00024153199,107500.25499987602,187392
-0.0,-5.3943853,1.0,-2.9673476,0.013141485,188404,1024,-0.0002071857452392578,0.0009873633,0.004997518,0.004997518,108087.86556220055,188416
-0.0,-5.4014325,1.0,-2.9618237,0.009729455,189428,1024,-0.00011813640594482422,0.0010006954,0.0016874056,0.0016874056,108676.53371191025,189440
-0.0,-5.371468,1.0,-2.9647455,0.008577105,190452,1024,-0.00010478496551513672,0.000983606,0.001306694,0.001306694,109262.90083146095,190464
-0.0,-5.3182697,1.0,-2.968921,0.009083543,191476,1024,-0.00012362003326416016,0.000982437,0.0022414327,0.0022414327,109849.58730649948,191488
-0.0,-5.2972064,1.0,-2.9632263,0.011237303,192500,1024,0.00012809038162231445,0.000979069,0.0029247655,0.0029247655,110435.93317127228,192512
-0.0,-5.3102536,1.0,-2.9601681,0.0124038765,193524,1024,1.33514404296875e-05,0.0010007075,0.0022340557,0.0022340557,111022.6977198124,193536
-0.0,-5.3316994,1.0,-2.9658718,0.016423998,194548,1024,-6.687641143798828e-05,0.0010102966,0.0022359472,0.0022359472,111612.27760791779,194560
-0.0,-5.3299737,1.0,-2.9643815,0.012484885,195572,1024,-0.00017631053924560547,0.0009995459,0.0029809265,0.0029809265,112197.7954826355,195584
-0.0,-5.344326,1.0,-2.9630837,0.011518368,196596,1024,-3.1113624572753906e-05,0.0009907085,0.0029450618,0.0029450618,112782.3101606369,196608
-0.0,-5.341219,1.0,-2.9642506,0.013473655,197620,1024,2.473592758178711e-05,0.0009985436,0.002130499,0.002130499,113372.24375486374,197632
-0.0,-5.372895,1.0,-2.9640007,0.015686681,198644,1024,-6.198883056640625e-05,0.0010043739,0.0035410523,0.0035410523,113959.29928064346,198656
-0.0,-5.405419,1.0,-2.9626641,0.012010914,199668,1024,9.357929229736328e-05,0.0010119141,0.0059892647,0.0059892647,114548.31113910675,199680
-0.0,-5.3924365,1.0,-2.9644692,0.014219416,200692,1024,4.363059997558594e-05,0.000987815,0.0031887922,0.0031887922,115133.96978116035,200704
-0.0,-5.3583393,1.0,-2.9610896,0.012508476,201716,1024,2.9921531677246094e-05,0.0009771122,0.0043592025,0.0043592025,115722.6995973587,201728
-0.0,-5.344984,1.0,-2.963066,0.011025673,202740,1024,-5.936622619628906e-05,0.0009918092,0.0036212937,0.0036212937,116309.86947727203,202752
-0.0,-5.3339086,1.0,-2.965754,0.010828796,203764,1024,-9.572505950927734e-05,0.0009872965,0.0029513184,0.0029513184,116897.79799056053,203776
-0.0,-5.353336,1.0,-2.9621272,0.011703569,204788,1024,-5.543231964111328e-05,0.0010057484,0.0023043547,0.0023043547,117485.44140577316,204800
-0.0,-5.349488,1.0,-2.965065,0.00970688,205812,1024,-0.0001157522201538086,0.0009927233,0.0043889084,0.0043889084,118073.78151082993,205824
-0.0,-5.3752246,1.0,-2.962968,0.011260308,206836,1024,8.165836334228516e-06,0.0010116489,0.0032496597,0.0032496597,118661.41343307495,206848
-0.0,-5.35323,1.0,-2.962398,0.014740358,207860,1024,6.645917892456055e-05,0.0009813694,0.0027520885,0.0027520885,119250.75267672539,207872
-0.0,-5.377587,1.0,-2.9637764,0.013072274,208884,1024,-6.532669067382812e-05,0.0010138005,0.0034532058,0.0034532058,119840.74785375595,208896
-0.0,-5.338669,1.0,-2.9628856,0.011991356,209908,1024,-0.00021326541900634766,0.0009824142,0.003741424,0.003741424,120427.47073221207,209920
-0.0,-5.361672,1.0,-2.9664352,0.009392381,210932,1024,-3.123283386230469e-05,0.0010140205,0.0034311507,0.0034311507,121013.08888792992,210944
-0.0,-5.3847275,1.0,-2.9639995,0.011822907,211956,1024,-3.5762786865234375e-06,0.0010076149,0.0017060181,0.0017060181,121599.79038000107,211968
-0.0,-5.4164767,1.0,-2.9658647,0.011885483,212980,1024,0.00013208389282226562,0.0010055054,0.0025659949,0.0025659949,122187.62101697922,212992
-0.0,-5.4326625,1.0,-2.962383,0.013930759,214004,1024,-1.2278556823730469e-05,0.0010033583,0.003499262,0.003499262,122772.24195599556,214016
-0.0,-5.3958254,1.0,-2.9613776,0.009703533,215028,1024,-4.172325134277344e-05,0.0009812536,0.0012032669,0.0012032669,123360.77800154686,215040
-0.0,-5.3860555,1.0,-2.9643805,0.010408783,216052,1024,-0.00016987323760986328,0.0009848159,0.0024150803,0.0024150803,123947.25961184502,216064
-0.0,-5.4097614,1.0,-2.9653296,0.011652143,217076,1024,7.927417755126953e-05,0.0009993926,0.0030205385,0.0030205385,124534.63126778603,217088
-0.0,-5.395184,1.0,-2.9636292,0.00726429,218100,1024,-5.7220458984375e-05,0.0009806465,0.0040463274,0.0040463274,125125.8573756218,218112
-0.0,-5.41621,1.0,-2.9623084,0.015907727,219124,1024,-3.409385681152344e-05,0.0010109013,0.0036014644,0.0036014644,125713.53558206558,219136
-0.0,-5.441029,1.0,-2.964291,0.007865541,220148,1024,3.212690353393555e-05,0.0009998173,0.0026575257,0.0026575257,126301.37275004387,220160
-0.0,-5.4540944,1.0,-2.9636688,0.012126276,221172,1024,-9.739398956298828e-05,0.0010105257,0.0022861983,0.0022861983,126887.31041455269,221184
-0.0,-5.471271,1.0,-2.9637852,0.010467652,222196,1024,-4.661083221435547e-05,0.0010234234,0.0036150808,0.0036150808,127475.64846801758,222208
-0.0,-5.4880366,1.0,-2.9655151,0.010301551,223220,1024,0.0001614689826965332,0.0009829397,0.0034722253,0.0034722253,128061.96874666214,223232
-0.0,-5.509243,1.0,-2.9628139,0.012556654,224244,1024,7.957220077514648e-05,0.0010241496,0.0023831637,0.0023831637,128648.08029103279,224256
-0.0,-5.478786,1.0,-2.964582,0.008536274,225268,1024,-5.364418029785156e-05,0.000980044,0.0028650593,0.0028650593,129235.47166705132,225280
-0.0,-5.5081253,1.0,-2.9652545,0.013468896,226292,1024,5.072355270385742e-05,0.0010149283,0.0044439123,0.0044439123,129824.90642213821,226304
-0.0,-5.509922,1.0,-2.9628434,0.016459256,227316,1024,-1.9073486328125e-06,0.0010123875,0.002130813,0.002130813,130411.10945653915,227328
